전용면적,층,연도1,건축년도1,지역코드_2자리_11,지역코드_2자리_26,지역코드_2자리_27,지역코드_2자리_28,지역코드_2자리_41,지역코드_2자리_43,지역코드_2자리_44,지역코드_2자리_45,지역코드_2자리_46,지역코드_2자리_47,법정동1_기타동,거래금액1
84.6862,11,59,40,0,0,0,0,0,0,0,0,0,0,1,9.878221025
57.78,2,58,29,0,0,0,1,0,0,0,0,0,0,0,9.825580063659602
59.986,13,60,48,0,0,0,0,1,0,0,0,0,0,1,10.077482875583607
84.03,11,55,44,0,0,0,0,0,0,0,0,0,1,1,10.165890277802454
84.984,1,58,45,0,0,0,0,0,0,0,0,0,0,1,9.952325334619427
84.8029,8,62,59,0,0,0,0,0,0,0,0,0,0,0,11.149096419938578
84.9091,6,57,47,0,0,0,0,0,0,0,0,0,0,0,10.518700218288163
60.0,8,57,32,1,0,0,0,0,0,0,0,0,0,1,11.233224789593368
84.997,14,57,55,0,0,0,0,0,0,0,0,0,0,1,10.579005242826248
101.88,23,60,35,0,0,0,0,1,0,0,0,0,0,0,10.774801838762809
59.99,10,55,38,0,0,0,0,1,0,0,0,0,0,1,9.947552284
76.14,13,60,38,0,0,0,0,0,0,0,0,0,0,0,9.629116494
114.98,2,57,51,1,0,0,0,0,0,0,0,0,0,0,10.887455624298198
59.9937,14,56,53,0,0,0,0,1,0,0,0,0,0,1,10.146472946063875
123.08,11,59,50,0,0,0,0,1,0,0,0,0,0,1,10.795506083434564
59.96,3,57,48,1,0,0,0,0,0,0,0,0,0,0,11.407576060361786
84.953,1,56,42,0,0,0,1,0,0,0,0,0,0,1,9.952325334619427
84.9995,17,55,47,0,0,0,0,0,0,0,0,0,0,1,9.975854724662028
84.225,3,62,33,0,0,0,0,1,0,0,0,0,0,0,11.086762629082946
84.87,4,55,36,0,0,0,0,0,0,0,0,0,0,1,9.686636660844938
36.29,11,58,40,0,0,0,0,0,0,1,0,0,0,1,8.740496729931813
84.9394,12,58,47,0,0,0,0,1,0,0,0,0,0,1,9.994287576862568
84.9024,19,63,59,0,0,0,0,0,0,0,0,0,0,0,10.799595985047786
84.929,27,63,49,0,0,1,0,0,0,0,0,0,0,1,10.25769445336048
84.27,3,56,34,1,0,0,0,0,0,0,0,0,0,0,10.410335274932896
59.42,14,60,40,0,0,0,0,0,1,0,0,0,0,0,9.635673464721814
78.6839,2,58,50,0,0,0,0,0,0,1,0,0,0,1,9.961803629358965
84.927,8,61,47,0,0,0,0,1,0,0,0,0,0,0,10.839600519357369
84.91,9,55,44,1,0,0,0,0,0,0,0,0,0,1,10.579005242826248
84.5738,7,58,52,0,0,0,0,1,0,0,0,0,0,1,10.691967639914864
59.93,9,55,41,0,1,0,0,0,0,0,0,0,0,1,10.281958234245314
52.92,2,59,28,0,0,0,0,1,0,0,0,0,0,0,10.404293143019792
37.918,3,57,45,0,0,0,0,1,0,0,0,0,0,1,9.667828508
59.99,14,62,39,0,0,0,0,0,0,0,0,0,0,0,9.472781556562168
84.92,16,57,51,0,0,0,0,0,0,0,0,0,0,0,10.239995502805316
84.8931,1,58,55,0,0,0,0,0,0,0,0,0,0,1,9.642187721358466
59.979,16,58,47,0,0,0,0,0,0,0,0,0,0,1,9.903537551
59.91,10,57,39,1,0,0,0,0,0,0,0,0,0,1,10.714439990727769
84.95,8,60,58,0,1,0,0,0,0,0,0,0,0,0,11.210481638644469
84.9931,7,60,46,0,0,0,0,0,0,0,0,0,0,1,10.196194479235656
84.69,8,60,32,1,0,0,0,0,0,0,0,0,0,1,10.576457535657257
71.24,12,60,30,0,0,1,0,0,0,0,0,0,0,1,9.878221025
49.81,10,60,42,0,0,0,0,0,1,0,0,0,0,1,8.881975184248867
59.36,7,59,37,0,0,0,0,0,0,0,0,0,0,1,9.210440366976515
32.95,19,60,42,0,0,0,0,1,0,0,0,0,0,1,9.425532393502772
84.62,3,56,52,0,0,0,0,0,0,0,0,0,0,1,10.315630315397533
76.8144,18,62,40,0,0,0,0,0,0,0,0,0,1,1,9.803722464346553
134.58,6,55,34,0,0,0,0,1,0,0,0,0,0,0,10.703266939811954
59.9656,21,57,54,1,0,0,0,0,0,0,0,0,0,1,11.106474871430772
107.9062,14,58,54,0,0,0,0,0,0,0,1,0,0,1,10.65492722584759
114.3812,9,57,51,0,0,0,1,0,0,0,0,0,0,0,10.768506042432708
37.4147,13,58,43,0,0,0,1,0,0,0,0,0,0,0,9.546884034617923
84.865,11,59,30,0,0,0,0,0,0,0,0,0,0,0,9.705097588
46.985,4,60,21,0,0,1,0,0,0,0,0,0,0,0,10.12667110305036
84.91,11,57,44,0,0,0,0,1,0,0,0,0,0,1,9.942756341456828
84.5442,8,62,59,0,0,0,0,1,0,0,0,0,0,1,11.46058952
84.37,4,57,44,0,0,0,0,1,0,0,0,0,0,1,10.373522431293592
84.92,10,57,41,0,0,0,0,0,0,0,0,0,0,0,9.985113621416073
59.96,6,56,45,0,0,0,0,1,0,0,0,0,0,0,10.203629181337648
84.97,14,59,46,0,0,0,0,0,0,1,0,0,0,1,9.888424674859085
84.92,12,55,26,1,0,0,0,0,0,0,0,0,0,0,11.264476926102368
84.9788,5,60,56,0,0,0,0,1,0,0,0,0,0,1,11.116930374363438
84.43,16,59,41,0,0,0,0,1,0,0,0,0,0,1,10.442929787247998
59.99,14,56,40,0,0,0,0,1,0,0,0,0,0,0,9.392745259
84.4275,17,62,58,0,0,0,0,0,1,0,0,0,0,1,10.165890277802454
97.56,24,57,51,0,0,0,1,0,0,0,0,0,0,0,10.367253014814716
59.95,8,55,38,0,0,0,0,1,0,0,0,0,0,1,9.595670797663969
40.32,4,55,24,0,0,0,0,0,0,0,0,0,1,1,8.699681400989514
40.32,5,59,24,0,0,0,0,0,0,0,0,0,1,0,8.412054873292933
84.94,14,60,39,0,0,0,0,1,0,0,0,0,0,0,10.819798284210286
84.9,9,56,50,0,0,0,0,1,0,0,0,0,0,0,10.491301994830229
59.65,13,57,43,0,0,0,0,1,0,0,0,0,0,1,9.705097588
59.9429,20,63,59,0,0,0,0,1,0,0,0,0,0,0,10.53212287826962
41.49,3,56,55,0,0,0,0,0,0,1,0,0,0,1,9.047939083
80.8839,14,58,44,0,0,0,0,0,0,0,0,0,0,0,9.661479684
72.85,5,55,42,1,0,0,0,0,0,0,0,0,0,1,10.41933057
56.49,7,58,32,1,0,0,0,0,0,0,0,0,0,0,10.42231110741318
41.16,4,56,33,0,1,0,0,0,0,0,0,0,0,1,9.012011377036412
84.8691,10,62,49,0,0,0,0,1,0,0,0,0,0,1,10.661977618146238
54.0,13,58,29,0,1,0,0,0,0,0,0,0,0,1,9.433563920090563
81.16,11,58,19,0,0,0,0,0,0,0,0,0,0,1,9.581972891547895
59.34,13,60,32,0,0,0,0,0,1,0,0,0,0,0,9.392745259
59.99,5,57,38,0,1,0,0,0,0,0,0,0,0,0,10.081675578048475
49.842,8,56,43,0,0,0,0,0,0,0,0,0,0,0,9.488047863
58.928,5,60,28,0,0,0,0,0,1,0,0,0,0,1,8.101980731853192
49.62,3,56,39,0,0,0,0,0,0,0,0,0,0,0,9.414994033976548
59.99,11,60,38,0,0,0,0,0,0,1,0,0,0,1,9.375939552625749
84.8657,13,57,55,0,0,1,0,0,0,0,0,0,0,0,10.431199791458544
59.9764,14,59,55,0,0,0,0,0,0,0,0,0,1,1,10.030164255362632
59.97,2,55,35,0,0,0,1,0,0,0,0,0,0,0,9.878221025
109.7,7,56,33,1,0,0,0,0,0,0,0,0,0,0,10.998777662206932
84.9875,12,60,51,0,0,0,0,0,0,0,0,1,0,1,9.898525260706313
39.84,3,56,36,1,0,0,0,0,0,0,0,0,0,1,9.878221025
84.9803,17,58,53,0,1,0,0,0,0,0,0,0,0,1,10.142543822310389
59.075,11,55,43,0,1,0,0,0,0,0,0,0,0,0,9.581972891547895
59.54,5,56,37,0,0,0,0,0,0,0,0,0,0,1,8.802522498284421
61.52,5,57,29,0,1,0,0,0,0,0,0,0,0,1,9.952325334619427
59.9469,17,60,56,0,0,0,0,0,0,0,0,0,0,1,9.674137279312395
45.26,1,62,41,0,0,0,0,0,0,0,0,0,1,1,8.764209507142004
128.82,6,55,35,0,0,0,0,1,0,0,0,0,0,0,10.714439990727769
49.05,2,60,25,0,0,0,0,0,0,0,0,0,0,0,10.389026137075234
84.9,1,60,33,0,0,0,0,1,0,0,0,0,0,0,10.584081267024454
59.55,13,57,34,0,0,0,0,0,0,0,0,0,0,1,9.287394001418471
84.85,8,58,35,0,0,0,0,1,0,0,0,0,0,1,9.698981735
84.7159,10,58,45,0,0,0,1,0,0,0,0,0,0,0,10.477316144080852
59.8903,6,58,45,0,0,0,0,1,0,0,0,0,0,0,9.635673464721814
49.68,8,60,40,0,0,0,0,1,0,0,0,0,0,1,10.16203685698089
59.39,10,55,30,0,0,0,0,1,0,0,0,0,0,0,10.292179440058462
24.27,13,59,42,0,0,0,0,1,0,0,0,0,0,1,8.853808274977197
55.2406,14,57,44,0,0,0,0,1,0,0,0,0,0,1,9.472781556562168
59.96,18,57,55,0,0,0,0,0,0,0,0,0,0,1,9.852246888342531
59.99,15,60,38,0,0,0,0,0,0,0,0,0,0,1,9.510519035757246
84.918,2,60,39,0,0,0,0,1,0,0,0,0,0,0,9.852246888342531
31.8492,13,55,44,0,1,0,0,0,0,0,0,0,0,0,9.209439967
84.9727,13,60,56,0,0,0,0,1,0,0,0,0,0,1,10.545367754151744
59.99,20,57,40,1,0,0,0,0,0,0,0,0,0,1,10.491301994830229
59.9,6,60,54,0,0,0,0,1,0,0,0,0,0,1,10.505094936455558
84.8819,7,58,45,0,0,0,0,1,0,0,0,0,0,0,9.980494888896912
69.9058,14,60,52,0,0,0,0,1,0,0,0,0,0,0,10.292179440058462
48.54,3,57,30,0,0,0,1,0,0,0,0,0,0,0,9.296609807
150.2849,22,55,49,0,0,0,0,1,0,0,0,0,0,1,10.691967639914864
84.56,1,60,30,0,0,0,1,0,0,0,0,0,0,0,9.680406499268877
39.06,14,59,42,0,0,0,0,0,0,0,0,0,0,1,9.071193240566023
74.9006,3,59,55,0,0,0,0,0,0,0,0,0,1,1,9.862717639992916
67.6365,5,60,51,0,1,0,0,0,0,0,0,0,0,1,9.903537551
39.99,4,56,31,0,0,0,0,0,0,1,0,0,0,1,8.517393171418904
84.728,8,60,48,0,0,0,0,0,0,0,0,0,0,1,9.820160289946374
59.195,4,63,58,0,0,1,0,0,0,0,0,0,0,1,10.308985993422082
59.8,10,60,36,0,0,0,0,0,0,0,0,0,0,1,9.239996256883693
99.94,4,58,46,0,0,0,0,1,0,0,0,0,0,1,10.609081944147828
59.9925,14,59,48,0,0,1,0,0,0,0,0,0,0,1,10.192456296870509
84.97,19,63,57,1,0,0,0,0,0,0,0,0,0,1,11.736077016252436
59.7,10,59,39,1,0,0,0,0,0,0,0,0,0,1,10.96648993456911
84.97,2,63,33,1,0,0,0,0,0,0,0,0,0,1,11.407576060361786
84.53,2,59,52,0,0,0,0,1,0,0,0,0,0,1,11.362114203075018
57.09,15,57,34,0,1,0,0,0,0,0,0,0,0,1,9.546884034617923
59.9752,20,58,56,0,0,0,0,1,0,0,0,0,0,1,9.705097588
84.52,6,62,41,0,0,0,0,0,0,0,0,0,0,1,10.239995502805316
84.97,2,55,50,1,0,0,0,0,0,0,0,0,0,1,10.793454842740768
59.47,18,60,39,0,0,0,0,0,0,0,0,0,0,0,9.878221025
140.8,13,58,35,0,0,0,0,0,0,0,0,0,0,0,10.21284549666577
142.78,1,58,40,0,0,0,0,1,0,0,0,0,0,0,10.545367754151744
43.2,14,60,34,0,0,0,1,0,0,0,0,0,0,1,9.510519035757246
84.98,13,59,56,1,0,0,0,0,0,0,0,0,0,1,11.951186847493476
84.98,6,63,47,0,0,0,0,0,0,0,0,0,0,0,10.778977123006351
59.96,12,58,54,0,0,0,0,1,0,0,0,0,0,1,11.034905792929417
84.97,10,56,45,1,0,0,0,0,0,0,0,0,0,1,10.819798284210286
128.9491,11,56,48,0,0,0,0,0,0,0,0,0,0,1,10.030164255362632
59.9605,8,60,51,0,0,0,0,0,0,0,0,0,1,1,9.581972891547895
84.98,19,59,51,0,0,0,0,0,0,0,0,0,0,1,10.199918739620156
84.6122,1,60,51,0,0,0,0,0,0,0,0,0,0,0,10.250652418696085
84.6913,15,60,58,0,0,0,0,1,0,0,0,0,0,0,11.402005077384883
65.34,3,63,28,0,0,0,0,0,0,0,0,0,1,1,8.962007209588313
59.67,6,59,36,0,0,0,0,0,0,1,0,0,0,1,9.036106025364846
84.8598,22,63,45,0,1,0,0,0,0,0,0,0,0,1,10.62135173563291
56.4,13,62,41,0,0,0,0,0,0,0,0,1,0,1,9.148571345578551
140.72,8,55,48,0,0,0,0,1,0,0,0,0,0,0,10.757924157061597
59.85,7,60,43,1,0,0,0,0,0,0,0,0,0,0,11.050905878263569
84.135,10,55,33,0,1,0,0,0,0,0,0,0,0,1,9.581972891547895
59.0401,12,62,56,0,0,0,0,0,1,0,0,0,0,1,9.814710982145282
44.88,4,55,28,0,0,0,0,1,0,0,0,0,0,1,9.822873848541882
83.91,1,62,29,0,0,0,0,0,0,0,0,0,0,1,9.952325334619427
49.8,1,60,38,0,0,0,0,0,0,0,1,0,0,0,8.853808274977197
73.8485,1,60,57,0,0,0,0,0,0,0,0,0,0,1,9.758519582283522
59.96,13,55,49,1,0,0,0,0,0,0,0,0,0,1,10.591647316585028
45.59,5,57,20,0,1,0,0,0,0,0,0,0,0,0,9.34145635
79.049,14,58,42,0,0,0,0,1,0,0,0,0,0,0,10.61890979160975
75.98,10,62,59,0,0,0,0,0,0,0,0,0,0,1,10.12667110305036
114.66,14,57,39,1,0,0,0,0,0,0,0,0,0,1,10.817796321618973
59.83,1,58,30,0,0,0,0,0,0,1,0,0,0,1,8.853808274977197
84.67,12,60,38,0,0,0,0,1,0,0,0,0,0,0,10.859018228147889
84.667,9,60,44,0,0,0,0,0,0,0,0,0,1,1,9.852246888342531
59.31,10,56,35,0,0,0,0,1,0,0,0,0,0,0,10.043292972227004
59.91,7,58,39,1,0,0,0,0,0,0,0,0,0,1,10.896757843893464
84.99,12,59,43,0,0,0,0,1,0,0,0,0,0,1,9.841665338892785
66.16,11,59,34,0,0,0,0,1,0,0,0,0,0,0,10.458837110181584
59.9383,10,59,54,0,0,0,0,0,0,0,0,0,0,1,10.308985993422082
102.819,5,62,47,0,0,0,0,0,0,0,0,0,0,1,10.725489582719506
59.85,6,62,42,0,0,0,0,0,0,0,0,0,0,1,9.179984251961285
59.835,11,55,35,0,0,0,0,1,0,0,0,0,0,0,10.275085591132717
84.961,12,60,45,0,0,0,0,0,0,1,0,0,0,0,9.852246888342531
84.9848,19,60,58,0,0,0,0,1,0,0,0,0,0,1,10.635879484421974
84.98,7,62,34,0,0,1,0,0,0,0,0,0,0,1,9.961803629358965
59.42,23,56,40,0,0,0,0,1,0,0,0,0,0,1,9.578518895
16.22,3,59,53,0,0,0,0,1,0,0,0,0,0,0,9.169622538697624
60.912,2,59,33,0,0,0,0,1,0,0,0,0,0,1,9.472781556562168
72.4254,15,63,56,0,0,0,0,0,0,0,0,1,0,1,10.39516093745751
114.94,3,55,39,1,0,0,0,0,0,0,0,0,0,1,10.664316745782925
84.9893,5,57,54,0,0,0,0,0,0,0,0,0,0,0,10.37039263624398
74.8808,13,60,58,0,0,0,0,0,0,0,1,0,0,1,10.183049243755136
66.78,1,57,24,0,0,0,1,0,0,0,0,0,0,0,9.581972891547895
45.77,2,59,28,1,0,0,0,0,0,0,0,0,0,1,11.002116507732016
59.58,25,60,54,0,0,0,1,0,0,0,0,0,0,0,10.203629181337648
71.66,30,60,60,0,0,0,0,0,0,1,0,0,0,0,10.335951554811068
59.58,9,55,35,0,0,0,0,0,1,0,0,0,0,1,9.053803514155955
138.24,2,60,29,0,0,0,0,0,0,0,0,0,0,0,10.064798252418376
75.9499,2,60,53,0,0,0,0,0,0,0,0,0,0,1,10.332050506334692
59.961,9,57,50,0,0,0,0,1,0,0,0,0,0,0,10.25417963
38.88,4,58,29,0,0,0,0,1,0,0,0,0,0,1,9.581972891547895
84.97,3,56,54,0,0,0,0,1,0,0,0,0,0,0,10.373522431293592
47.382,9,55,42,0,0,0,0,0,0,0,0,0,0,0,9.472781556562168
59.49,15,60,35,0,0,0,0,0,0,0,1,0,0,1,9.1902397
151.2798,2,56,48,0,1,0,0,0,0,0,0,0,0,0,11.010415172807951
49.8,10,58,38,0,0,0,0,0,0,0,1,0,0,0,9.042040056544485
84.818,15,62,44,0,0,0,0,1,0,0,0,0,0,0,11.082157933374816
84.9669,2,60,45,0,0,0,0,0,0,1,0,0,0,1,9.605822482030945
84.97,5,59,52,0,0,0,0,0,0,0,1,0,0,1,10.043292972227004
130.5092,5,55,47,0,1,0,0,0,0,0,0,0,0,1,10.732061203925053
83.36,1,58,32,0,1,0,0,0,0,0,0,0,0,1,9.635673464721814
59.96,2,59,46,1,0,0,0,0,0,0,0,0,0,0,11.082157933374816
44.46,1,56,32,0,0,0,0,0,0,0,0,0,0,1,8.412054873292933
20.1308,3,62,53,0,0,0,0,0,0,1,0,0,0,0,8.294299608857235
84.91,12,61,28,1,0,0,0,0,0,0,0,0,0,1,11.674202123168431
84.475,8,59,57,0,0,0,0,0,0,0,0,0,0,0,11.002116507732016
59.8977,2,60,57,0,0,0,0,0,1,0,0,0,0,1,9.759674917
32.39,4,56,27,0,0,0,1,0,0,0,0,0,0,0,9.208438564686588
59.76,11,55,38,0,0,0,0,1,0,0,0,0,0,1,10.173552856959745
59.97,4,58,54,0,0,0,0,0,0,0,0,0,0,1,10.385944565501662
91.05,4,59,24,1,0,0,0,0,0,0,0,0,0,0,10.62135173563291
84.97,15,60,53,0,0,0,0,1,0,0,0,0,0,1,11.128747176317605
84.99,13,56,34,1,0,0,0,0,0,0,0,0,0,1,10.747229096720554
108.7052,15,60,49,0,0,0,0,0,0,0,0,0,0,1,10.442929787247998
77.1897,10,62,54,0,0,1,0,0,0,0,0,0,0,1,10.030164255362632
34.44,11,56,32,1,0,0,0,0,0,0,0,0,0,0,9.998843186
68.9039,3,60,30,0,0,0,0,1,0,0,0,0,0,1,9.975854724662028
57.23,2,55,30,0,0,0,1,0,0,0,0,0,0,1,9.575052927597383
84.83,10,59,49,0,0,0,0,1,0,0,0,0,0,1,11.034905792929417
48.7534,14,57,54,0,0,0,0,0,0,0,0,1,0,1,9.105090961257083
84.8461,13,59,50,0,0,0,0,1,0,0,0,0,0,1,10.184937747111393
123.6,12,59,25,0,0,0,0,1,0,0,0,0,0,0,11.119897691565695
84.9956,1,58,44,1,0,0,0,0,0,0,0,0,0,1,10.92415631759022
84.88,3,56,50,0,0,0,0,0,0,0,0,0,0,1,10.41933057
59.39,1,56,40,0,0,0,1,0,0,0,0,0,0,0,9.928228944424577
84.83,16,57,49,0,0,0,0,1,0,0,0,0,0,1,10.11459901
47.36,3,57,50,0,0,0,0,0,0,1,0,0,0,1,8.268988209506656
84.79,15,55,37,0,0,0,1,0,0,0,0,0,0,0,10.30229722897745
124.403,8,60,45,0,0,0,0,1,0,0,0,0,0,0,10.448743588106623
58.14,4,59,35,0,0,0,0,0,0,0,0,0,1,1,8.603554357064281
84.9894,2,60,44,0,0,0,0,1,0,0,0,0,0,1,9.741027444837728
47.3,5,55,22,0,0,0,0,1,0,0,0,0,0,1,10.819798284210286
84.96,4,62,40,0,0,0,0,0,0,1,0,0,0,1,9.137877200242468
134.76,2,55,37,0,0,0,0,0,0,0,1,0,0,0,9.952325334619427
73.7031,19,62,58,0,0,0,0,1,0,0,0,0,0,1,10.463131911491969
114.48,20,56,39,1,0,0,0,0,0,0,0,0,0,0,10.59665973278358
59.7,6,55,35,0,0,0,0,0,0,0,0,0,0,1,9.705097588
55.94,1,58,30,0,0,1,0,0,0,0,0,0,0,1,9.852246888342531
59.95,4,57,38,0,0,0,0,0,0,0,0,0,0,1,9.396902923027392
115.2209,6,55,41,0,0,0,0,1,0,0,0,0,0,0,10.211009016314163
59.925,11,55,37,0,0,0,0,0,0,0,1,0,0,1,8.922791623969637
99.0393,2,58,55,0,0,0,0,1,0,0,0,0,0,0,11.000448478455008
147.7,7,58,49,0,0,0,0,1,0,0,0,0,0,1,10.292179440058462
84.85,6,60,49,0,0,0,0,1,0,0,0,0,0,1,10.95257691
59.78,19,57,44,1,0,0,0,0,0,0,0,0,0,1,10.993748398115178
84.9982,11,57,47,0,0,1,0,0,0,0,0,0,0,1,10.401258331428318
59.91,8,58,39,0,0,1,0,0,0,0,0,0,0,0,9.893487720457795
84.7861,18,60,50,0,0,0,0,1,0,0,0,0,0,1,10.77270764101727
51.15,13,56,44,0,0,0,0,1,0,0,0,0,0,0,9.468928284223589
84.995,2,62,27,0,0,1,0,0,0,0,0,0,0,1,10.165890277802454
59.3317,7,57,53,0,0,0,0,1,0,0,0,0,0,0,10.373522431293592
118.8705,23,55,46,0,0,0,0,0,0,0,1,0,0,1,10.12667110305036
96.63,3,58,33,0,0,1,0,0,0,0,0,0,0,0,9.852246888342531
59.918,4,55,46,0,1,0,0,0,0,0,0,0,0,1,9.738082108118489
84.95,13,56,45,0,0,0,1,0,0,0,0,0,0,0,10.064798252418376
84.937,15,55,53,0,0,0,0,1,0,0,0,0,0,1,10.31264583248191
59.76,14,55,33,0,0,0,0,0,0,0,0,0,0,1,9.642187721358466
84.156,20,59,38,0,0,0,0,1,0,0,0,0,0,0,10.21284549666577
134.0669,4,60,49,0,0,0,0,1,0,0,0,0,0,1,10.298935994257638
84.9882,13,63,60,0,0,0,0,0,0,0,0,0,0,1,10.65728288404746
59.968,5,60,39,0,0,0,0,1,0,0,0,0,0,1,10.410335274932896
59.976,15,62,36,0,0,0,0,0,0,0,0,0,0,1,9.947552284
59.8774,6,60,42,0,0,0,0,0,0,0,0,1,0,0,9.561067663645012
84.9694,3,58,45,0,0,0,0,1,0,0,0,0,0,1,10.012386799492118
84.41,7,60,37,0,0,0,0,1,0,0,0,0,0,0,10.645448706505872
84.973,18,55,42,0,0,0,0,1,0,0,0,0,0,0,10.184937747111393
47.382,14,55,42,0,0,0,0,0,0,0,0,0,0,0,9.554000996
59.9375,4,55,49,0,0,0,0,0,0,0,0,0,1,1,9.350189267
84.921,11,59,48,0,0,0,0,1,0,0,0,0,0,0,10.998777662206932
58.34,11,62,37,0,0,0,0,0,0,0,0,0,0,1,9.082620630373812
59.9331,3,60,57,0,0,0,0,0,0,0,0,0,0,1,10.87806606028079
84.96,4,55,39,1,0,0,0,0,0,0,0,0,0,1,10.736418414365374
83.25,8,60,31,0,0,0,0,0,0,0,0,0,0,0,9.568084743872936
59.576,16,57,53,0,0,0,0,0,0,0,0,0,0,1,9.975854724662028
120.158,12,57,45,0,0,0,0,0,0,0,0,0,0,1,10.292179440058462
47.424,4,59,59,0,1,0,0,0,0,0,0,0,0,0,9.852246888342531
59.9158,19,60,56,0,0,0,0,1,0,0,0,0,0,0,10.859018228147889
148.66,19,56,50,0,0,0,0,1,0,0,0,0,0,0,11.225256725762891
84.1415,22,60,55,0,0,0,0,0,0,0,1,0,0,1,10.261196961231647
84.7449,3,57,44,0,0,0,0,0,0,0,1,0,0,1,9.425532393502772
157.61,6,55,21,0,0,1,0,0,0,0,0,0,0,1,10.203629181337648
84.8314,8,58,43,0,0,0,0,0,0,0,0,0,0,1,10.073272520325904
84.57,15,60,46,0,0,0,0,1,0,0,0,0,0,1,10.308985993422082
84.6798,7,60,57,0,0,0,0,0,0,0,0,0,0,1,10.518700218288163
84.9,18,55,39,0,0,0,0,1,0,0,0,0,0,0,10.518700218288163
84.6731,11,63,61,0,0,1,0,0,0,0,0,0,0,1,10.39516093745751
101.8063,14,60,57,0,0,0,0,0,0,0,0,0,0,1,11.225256725762891
49.59,20,60,37,0,0,0,0,1,0,0,0,0,0,0,9.998843186
84.96,13,61,45,0,0,0,0,0,0,0,0,0,0,1,9.837401167408268
29.19,8,55,42,1,0,0,0,0,0,0,0,0,0,1,9.729193687429404
59.97,20,62,35,0,0,0,1,0,0,0,0,0,0,0,10.367253014814716
80.8273,1,61,58,0,0,0,0,0,0,0,0,0,0,1,9.928228944424577
84.9458,5,59,50,0,0,0,0,0,0,0,0,0,0,1,9.873079890114704
49.8,5,62,38,0,0,0,0,0,0,0,1,0,0,1,9.305741456739437
59.92,17,55,36,0,1,0,0,0,0,0,0,0,0,1,9.581972891547895
84.9713,20,58,52,0,0,0,0,1,0,0,0,0,0,1,10.968215530759236
59.87,5,56,34,0,0,0,0,0,1,0,0,0,0,1,8.853808274977197
83.99,15,60,34,0,0,0,0,1,0,0,0,0,0,0,10.043292972227004
72.245,6,58,33,0,0,0,0,0,0,0,0,0,1,1,8.517393171418904
84.9816,22,60,54,0,0,0,0,0,0,0,0,0,0,1,10.404293143019792
84.8926,26,62,54,0,0,0,0,0,0,0,0,0,0,1,10.203629181337648
84.955,10,62,33,0,0,0,0,0,0,0,0,0,0,1,8.881975184248867
57.27,4,60,29,0,0,0,0,0,0,0,0,0,0,0,9.137877200242468
39.9738,4,63,39,0,0,0,0,0,0,0,0,0,1,1,7.696667081526462
65.1,8,59,19,0,0,0,0,0,0,0,0,0,0,0,9.998843186
59.5,6,60,37,0,0,0,0,1,0,0,0,0,0,0,9.472781556562168
84.9913,8,60,55,0,0,0,0,0,0,0,0,1,0,0,10.183049243755136
59.9746,23,63,59,0,0,0,0,0,0,0,0,0,0,1,10.134638955251866
84.975,7,55,46,0,0,0,0,0,0,0,0,0,0,1,10.165890277802454
84.8713,13,60,52,0,0,0,0,1,0,0,0,0,0,0,10.318935994253192
84.9852,4,57,44,0,0,0,0,1,0,0,0,0,0,1,10.021315031649332
64.92,3,56,25,0,0,0,0,1,0,0,0,0,0,0,9.836332277
84.745,17,59,57,0,0,0,0,0,0,0,0,0,0,1,10.542732775946709
84.8388,22,59,57,0,0,0,0,1,0,0,0,0,0,0,10.62135173563291
51.84,19,57,38,1,0,0,0,0,0,0,0,0,0,0,10.360944044643912
47.64,3,57,27,0,0,0,0,0,0,0,0,0,0,1,8.699681400989514
59.72,9,62,35,0,0,0,0,0,0,1,0,0,0,0,9.510519035757246
84.88,7,56,33,0,1,0,0,0,0,0,0,0,0,0,10.110542371500753
49.68,10,59,29,0,0,0,0,1,0,0,0,0,0,0,9.711176264112805
84.89,6,60,57,1,0,0,0,0,0,0,0,0,0,1,11.691080018519528
59.9876,13,62,53,0,0,0,0,0,0,0,0,0,0,1,10.064798252418376
84.9,11,60,53,0,0,0,0,0,0,0,0,0,1,1,9.903537551
159.5388,12,57,49,0,0,1,0,0,0,0,0,0,0,1,11.429554725537322
84.95,3,55,47,0,0,0,0,0,0,0,0,0,0,0,10.463131911491969
84.91,2,59,34,0,0,0,0,0,0,0,0,0,0,0,9.998843186
59.94,15,60,50,0,0,0,0,1,0,0,0,0,0,0,10.308985993422082
110.7705,2,55,47,0,0,0,0,0,0,0,0,0,0,0,10.214678610538815
121.616,5,60,50,0,0,0,0,1,0,0,0,0,0,1,10.63347280231402
69.98,2,63,55,0,0,0,0,1,0,0,0,0,0,0,11.177466714598282
84.9877,16,59,51,0,0,0,0,0,0,1,0,0,0,1,9.890959401958858
59.7544,10,62,58,0,0,0,0,0,0,0,0,0,0,1,9.680406499268877
39.94,5,59,41,0,0,0,0,0,0,0,0,0,1,1,8.974744612722734
64.34,11,55,25,0,0,0,1,0,0,0,0,0,0,0,9.770013301136158
59.06,5,59,44,0,0,0,0,1,0,0,0,0,0,0,9.809231816610408
84.769,11,60,42,0,1,0,0,0,0,0,0,0,0,0,10.62135173563291
39.74,10,60,37,0,0,0,0,0,0,0,1,0,0,1,8.853808274977197
52.29,15,59,32,1,0,0,0,0,0,0,0,0,0,1,11.270866642542863
59.8,14,60,37,0,1,0,0,0,0,0,0,0,0,1,10.047631185616188
