지역코드,월,전용면적,층,거래금액_B,연도1,건축년도1,법정동2,아파트2
11560,1,84.25,9,1,55,42,28,19
41590,6,101.9599,5,1,58,47,63,21
11560,5,114.77,7,1,55,38,28,19
46830,11,59.9456,3,0,59,52,28,37
11440,10,84.77,1,1,57,39,28,25
42110,5,84.89,15,0,57,42,28,37
28110,3,59.9919,5,0,62,42,28,36
44150,3,59.26,10,0,63,33,28,26
41133,9,69.3,5,0,58,30,28,19
26200,10,134.81,10,1,56,31,28,30
30140,8,59.38,21,1,62,38,28,37
44200,11,114.78,10,1,59,50,28,30
46150,10,44.32,3,0,59,22,52,31
41250,3,84.886,11,0,55,49,175,22
41281,5,39.423,12,0,59,59,28,30
11410,3,33.62,3,1,59,58,28,38
11440,12,59.651,5,1,59,45,28,33
36110,5,84.9989,24,1,60,56,28,28
48250,12,74.9912,16,1,60,57,88,28
41281,11,76.86,9,1,59,36,199,26
48330,11,73.218,14,0,59,57,28,30
26320,11,131.05,35,1,57,52,197,37
28245,8,39.96,2,0,57,28,8,37
28237,12,84.87,3,1,59,26,77,22
41480,11,82.125,9,0,62,31,28,28
29140,2,84.93,16,0,59,32,28,19
28245,8,41.3,6,0,55,30,8,31
48123,11,84.9004,16,1,59,58,28,33
47290,9,59.88,14,0,56,36,28,33
27260,9,84.9866,15,1,60,55,28,28
41360,4,84.955,10,1,63,47,28,19
46870,7,84.6201,8,1,60,54,28,30
47150,6,59.86,10,0,55,36,28,30
11560,10,59.4,10,1,55,38,28,30
41360,11,84.954,11,1,58,49,28,22
11410,4,84.806,14,1,56,45,28,24
11530,3,84.96,1,1,58,34,6,19
41117,3,84.975,4,1,60,46,53,37
11545,7,84.65,12,1,60,40,107,19
47170,5,59.4,9,0,55,35,28,37
41390,3,59.91,3,0,63,36,162,25
45113,7,59.933,15,0,55,39,152,30
27260,9,84.99,7,1,55,32,28,26
27110,10,99.92,24,1,59,46,28,37
41220,5,84.9986,19,1,60,55,28,36
26230,9,63.23,6,1,60,59,28,24
11740,4,85.46,5,1,55,23,28,28
41570,4,84.753,12,1,62,50,28,31
11740,7,66.87,4,1,55,23,28,28
44133,10,49.77,11,0,60,38,117,31
47190,4,81.07,12,0,55,36,104,22
28260,10,114.87,15,1,59,47,3,37
44200,6,35.6,11,0,62,38,28,28
11320,3,84.94,9,1,56,35,28,37
27260,5,84.99,1,0,57,35,28,26
31110,5,84.98,9,1,60,55,28,30
44200,7,84.9851,8,0,60,48,28,22
11680,6,84.78,8,1,57,40,28,28
47113,1,84.8944,10,0,55,48,122,36
28260,4,51.48,6,0,58,29,28,22
47113,10,59.9,10,0,59,38,28,30
41117,12,84.877,7,1,59,42,127,30
36110,12,84.672,1,1,59,57,28,37
11680,7,60,8,1,57,32,28,28
41390,4,47.19,3,0,55,30,28,31
26500,4,84.9316,6,1,63,57,61,28
36110,11,59.9602,1,1,62,57,28,28
41360,1,124.978,5,0,59,40,28,30
28177,11,59.851,20,0,55,44,139,28
11680,6,60.76,8,1,57,23,28,19
46130,4,123.1377,11,1,63,46,114,34
11650,3,59.93,2,1,61,53,28,30
41465,8,59.97,7,1,60,37,169,26
43113,11,30.42,14,0,62,34,28,28
31140,6,59.64,15,1,56,41,57,30
30110,6,84.4963,6,1,60,46,28,37
11470,10,59.98,13,1,58,46,114,30
26380,9,84.88,7,1,56,33,35,22
41220,3,59.965,4,0,57,43,28,14
44810,3,84.69,10,0,61,32,28,36
41117,7,49.68,10,0,59,29,53,28
26350,9,84.996,7,1,55,37,166,28
11200,8,84.81,4,1,56,52,28,24
41463,8,59.735,1,1,55,46,28,26
29170,9,84.9442,15,1,57,52,28,33
44133,5,84.2532,20,1,59,56,69,26
36110,2,128.9491,15,0,60,48,28,31
11200,12,59.82,6,1,59,39,28,30
31140,9,84.96,1,0,59,35,57,25
27710,6,84.5958,13,1,58,47,28,22
45111,11,59.0547,5,0,62,40,28,19
41650,4,39.95,7,0,59,39,28,30
41290,6,82.88,2,1,55,23,28,31
26350,12,59.76,9,1,62,37,166,24
46110,6,84.9241,5,0,62,42,28,19
45111,4,58.4,10,0,57,38,91,30
41465,2,84.975,15,1,59,42,44,22
11410,8,80.37,4,1,60,44,28,24
48125,8,36.69,5,0,58,21,28,28
41390,3,84.9906,37,1,61,57,162,37
41273,8,75.99,10,1,58,43,181,31
47150,8,59.89,2,0,59,42,28,19
11530,5,84.95,5,1,62,41,28,22
41285,8,51.03,6,0,56,34,69,26
44200,4,58.2,13,0,60,42,28,33
41430,2,84.761,2,1,57,52,32,30
11230,5,84.83,13,1,59,40,38,22
41480,11,66.539,11,1,59,41,28,19
41190,6,59.92,15,1,59,33,95,26
43113,7,84.9996,15,1,56,46,28,26
26380,3,59.76,25,0,62,36,35,28
42230,8,59.43,1,0,55,39,28,30
29140,9,59.95,16,0,59,40,28,37
41220,10,59.915,11,0,56,36,28,35
41390,7,59.258,14,0,56,38,149,22
41570,6,59.539,2,1,62,57,28,37
41150,8,60,11,0,55,30,108,28
28185,8,101.97,13,1,56,34,124,30
41117,12,59.99,10,1,56,37,127,28
11530,10,59.28,1,0,56,36,28,19
41820,4,59.83,7,0,58,38,28,33
44200,3,84.972,2,1,62,46,68,31
41190,8,84.9641,4,1,58,42,95,36
46130,7,84.773,12,1,62,53,28,28
26710,10,84.9718,25,1,62,60,28,30
47190,10,84.9785,9,0,57,55,28,19
11290,2,84.09,14,1,60,45,28,31
44131,5,84.516,3,0,59,40,28,19
41113,11,60,8,0,56,38,28,30
28260,3,84.9595,12,1,63,62,28,36
44133,11,59.9813,10,0,58,44,79,26
48127,5,59.85,12,0,57,42,28,28
11260,3,102.7,2,1,58,35,28,28
43114,3,59.73,10,0,58,37,28,30
44200,3,39.73,10,0,55,37,28,28
41135,9,84.39,15,1,56,35,24,33
42130,9,59.903,11,0,59,37,37,22
11680,7,117.29,2,1,59,44,28,30
47113,4,84.96,9,0,59,31,159,28
27260,4,138.5205,17,1,55,48,28,28
41480,9,75.79,8,0,59,44,26,37
45130,12,59.4,4,0,57,33,28,19
48220,3,59.85,6,0,56,37,28,30
41111,6,48.23,5,0,56,28,163,22
11470,3,84.51,3,1,57,42,56,28
11680,2,99.19,4,1,55,44,28,37
11350,5,41.3,12,0,56,28,92,28
48250,1,70.809,12,0,61,57,28,31
11470,3,59.49,12,1,58,28,114,28
41360,6,84.987,7,1,55,50,28,28
11440,11,84.5978,9,1,59,54,28,25
27230,6,59.96,12,0,56,45,28,22
41117,5,59.39,10,1,56,39,127,26
42190,11,84.99,8,0,59,41,28,35
11470,7,59.49,1,1,59,28,114,28
41210,9,141.32,5,1,56,51,28,19
28177,8,49.96,6,0,59,28,28,22
41550,12,84.99,12,0,60,49,28,28
48123,11,49.16,4,0,59,25,93,22
28185,10,101.965,11,1,58,51,103,28
44131,6,59.8035,10,1,60,60,73,4
48240,10,84.9723,5,0,55,45,28,22
26350,8,77.76,1,0,55,25,141,37
29155,7,84.882,21,1,57,55,28,26
41570,11,59.97,13,1,56,38,28,36
41281,12,39.99,2,0,59,36,192,37
26410,3,119.68,3,1,55,46,20,19
43113,5,80.002,11,1,62,55,72,22
41133,1,49.98,5,1,60,34,28,28
45180,8,84.905,8,0,56,43,95,22
41630,9,84.34,15,0,58,41,28,31
11650,4,134.17,6,1,55,44,28,28
41590,7,81.1484,6,0,62,45,28,19
47113,10,59.99,3,0,58,44,159,24
43750,10,59.925,4,0,58,36,28,22
28260,3,59.832,18,0,56,44,28,30
27290,2,68.9202,8,1,63,62,28,31
41220,2,30.11,9,0,63,56,28,28
41150,3,38.69,9,0,56,56,28,26
31140,6,84.85,6,0,56,29,57,26
41430,7,84.985,1,1,57,35,129,25
43111,11,51.99,14,0,57,45,138,19
27260,11,84.791,12,1,62,55,70,4
48170,3,59.98,10,1,61,51,186,36
26320,5,116.96,12,1,57,39,28,28
41465,3,59.82,15,1,55,38,169,22
47190,6,67.47,2,0,58,31,28,28
47850,3,39.24,3,0,61,30,28,28
41135,7,82.794,8,1,57,49,28,26
11710,2,84.79,2,1,55,38,28,25
41410,7,96.359,12,1,56,34,85,37
11530,1,109.651,9,1,56,44,18,28
42110,4,84.86,3,0,58,35,185,37
43130,8,59.52,14,0,62,31,124,28
42150,1,43.2,10,0,58,39,28,28
41111,10,59.962,5,1,56,39,28,37
44825,3,84.8746,7,0,63,55,28,24
31710,2,68.85,14,0,60,33,28,26
48123,9,59.9746,9,0,60,59,28,30
44210,8,84.9766,2,0,60,47,28,28
11560,6,101.9112,17,1,57,48,109,37
46830,11,59.8044,5,0,55,46,28,30
44133,6,25.725,2,0,62,37,28,22
11650,6,59.96,19,1,59,49,66,24
11200,8,84.9,7,1,56,30,28,37
27260,8,84.995,11,1,59,31,173,30
41463,4,59.97,20,1,56,41,28,19
28200,9,74.92,11,1,56,54,28,30
26320,8,59.1416,9,0,56,55,28,26
11710,8,59.36,7,1,58,33,28,28
29170,3,59.99,15,0,59,37,28,22
11710,3,59.84,9,1,57,39,28,25
41190,3,50.03,6,0,57,33,95,26
41463,6,101.7383,4,1,59,52,28,30
29200,2,84.9931,6,0,57,46,28,28
41273,12,101.95,3,1,59,43,10,36
46130,4,59.683,13,0,59,42,28,21
11500,2,84.96,6,1,56,39,28,37
43112,4,22.2,2,0,62,34,83,22
28237,5,84.97,14,1,60,32,84,19
41360,5,59.96,15,1,57,38,135,22
41271,9,40.44,1,0,58,30,28,30
46870,4,59.88,1,0,62,38,28,37
30170,2,72.99,3,0,57,32,28,19
26320,10,41.85,11,0,55,34,24,19
44131,1,39.95,6,0,63,37,28,33
48330,11,84.8509,18,1,60,57,58,30
29170,10,82.4321,7,1,59,57,28,19
11710,8,134.88,4,1,56,37,28,19
28110,7,84.6182,18,1,59,52,172,37
45113,7,84.913,8,1,60,56,28,28
41220,4,24.31,8,0,57,55,28,36
41370,3,28.6,8,0,60,53,28,30
41480,5,84.87,17,0,55,36,28,26
31710,3,67.925,15,1,57,47,28,19
27140,11,101.85,3,1,59,50,28,30
45210,2,84.9375,15,1,63,55,28,19
26380,5,59.4,4,0,62,36,158,36
26230,10,84.9822,6,1,60,60,28,37
30170,2,76.7407,10,0,59,46,28,30
45113,3,84.8236,3,0,60,45,28,31
29155,5,84.51,12,0,56,26,28,24
11530,8,84.94,26,1,58,46,28,28
48127,6,84.9874,20,1,60,58,28,24
41360,8,60,2,0,59,39,28,37
28200,4,61.38,5,0,56,23,4,26
26290,8,84.93,4,1,56,36,140,30
26320,4,84.99,18,0,56,34,28,26
28237,3,52.38,10,0,56,26,28,28
41390,1,37.8,10,0,57,35,149,28
43113,10,80.135,11,1,59,55,72,22
26380,8,78.88,12,0,55,32,158,26
28185,8,101.132,3,1,57,51,103,28
11320,10,84.937,6,1,56,42,28,26
41285,5,83.77,14,1,56,35,48,26
11530,8,43.79,3,1,58,27,18,22
26500,3,57.8,4,0,55,20,28,30
11470,7,53.82,13,1,59,28,115,25
41390,7,59.97,6,0,59,37,162,25
28185,5,26.82,7,0,60,32,124,28
46230,4,84.981,4,0,60,52,28,19
31140,9,59.65,4,0,60,32,57,28
41590,6,84.87,18,1,60,44,71,30
41273,2,49.86,3,0,63,41,181,19
26320,2,84.99,23,0,56,38,197,22
30230,9,60.855,5,0,56,30,28,28
11350,3,38.64,15,1,61,32,146,31
26290,10,110.6,22,1,62,36,140,30
42130,7,28.14,1,0,58,39,183,22
41210,3,84.97,2,1,56,26,178,31
11440,4,84.85,5,1,55,37,28,28
26410,4,61.96,15,0,60,26,28,30
47210,6,59.3,3,0,60,24,28,31
41281,8,45.72,4,0,60,28,28,28
11710,11,59.93,2,1,57,47,28,28
28245,6,59.97,6,0,56,31,8,28
11230,3,84.84,5,1,59,48,28,28
41281,3,59.8179,22,1,63,60,28,3
41630,7,84.9983,4,0,56,50,28,22
41590,10,84.899,3,1,62,47,65,26
43112,3,84.99,2,0,62,34,28,22
31710,7,59.97,9,0,55,39,28,29
41360,6,124.619,7,1,58,41,36,26
41360,4,121.7573,11,1,60,45,195,37
26260,3,101.4053,24,1,61,46,133,26
41150,5,59.41,5,0,59,39,61,31
42150,11,55.857,4,0,62,27,28,19
11320,1,84.937,16,1,57,42,28,26
42110,6,84.73,9,0,57,32,28,28
11500,8,84.96,10,1,56,39,28,37
44825,2,59.925,8,0,60,36,28,33
42150,11,49.85,13,0,59,40,28,19
41570,11,84.85,20,1,60,37,190,28
11305,6,41.3,5,1,60,31,28,31
45130,5,59.9,9,0,58,34,21,37
45113,12,102.5648,15,1,57,54,28,37
45111,2,59.0547,4,0,58,40,28,19
11380,5,84.37,2,1,55,51,28,26
43113,11,44.13,3,0,62,34,73,36
48220,7,101.569,6,1,60,47,28,36
26320,9,59.69,4,1,57,52,197,37
44131,8,56.34,14,0,58,41,73,26
28185,9,72.59,14,1,58,55,103,28
41190,10,52.38,3,0,59,26,28,28
41220,8,77.7895,5,0,58,57,28,26
26380,4,84.97,9,0,55,33,35,31
31110,7,59.925,6,0,57,42,28,37
41173,7,59.871,23,1,56,43,80,28
41190,3,59.64,7,1,58,45,16,28
11290,8,52.03,4,0,60,9,28,30
41465,2,121.034,5,1,60,41,169,37
29200,1,59.88,12,0,56,38,28,37
41133,2,74.578,5,1,60,56,28,24
41190,7,12.25,7,0,56,42,171,28
45113,2,28.65,6,0,57,39,28,28
48250,10,84.9814,9,0,62,43,87,37
30170,7,51.096,5,0,58,36,28,21
48170,6,84.95,9,1,60,51,186,36
48220,11,59.24,8,0,56,35,28,22
46150,6,71.7165,5,0,59,52,28,31
44710,5,39.51,12,0,58,40,28,31
41590,2,84.2119,1,0,60,43,34,28
45111,2,138.78,7,0,57,38,91,33
41500,3,84.945,10,0,58,31,28,28
26710,3,59.86,4,0,57,49,28,28
11350,12,58.46,9,1,55,32,170,31
27260,10,84.9704,15,1,59,56,70,26
11680,12,84.074,2,1,57,54,33,30
45111,3,70.7051,4,0,56,43,28,22
28177,7,84.92,6,0,57,30,139,30
41310,8,54.556,8,1,56,41,28,31
26380,11,66.03,4,0,56,29,158,31
29170,6,84.87,3,0,59,46,28,19
11500,12,37.67,11,1,57,35,28,31
41113,8,84.931,23,1,60,54,28,28
30230,5,59.34,12,0,57,33,28,19
26260,8,50.04,3,0,56,25,28,33
46150,7,44.04,2,0,56,22,52,31
41360,7,84.6913,12,1,59,58,36,37
11290,9,84.96,16,1,61,46,29,19
41113,11,84.9843,6,1,62,57,24,37
30230,3,84.588,23,1,62,52,28,19
11590,3,84.9952,19,1,63,61,94,28
48250,10,59.88,17,0,58,40,28,28
41210,2,59.39,11,1,60,30,191,31
41135,1,59.94,5,1,58,33,28,30
43112,3,84.96,14,1,55,53,28,33
45111,8,59.85,11,0,62,35,28,19
47111,11,36,4,0,57,39,28,33
41281,1,59.98,13,1,60,36,192,37
46230,8,59.79,16,0,58,46,171,28
48129,4,59.7768,6,0,58,42,28,37
47280,4,73.768,12,1,59,54,28,25
30170,9,84.9967,6,1,55,50,28,30
44133,7,59.764,5,0,58,39,28,37
27260,6,42.66,1,0,58,26,173,25
45113,5,59.55,14,0,62,32,28,30
47190,10,84.81,2,0,60,30,28,36
47850,2,150.39,3,0,60,46,28,36
41390,9,36.62,12,0,59,50,116,28
30230,6,84.956,20,1,60,52,28,19
26260,11,56.66,2,0,58,16,83,28
11500,6,114.98,10,1,60,54,28,25
47190,3,84.9823,18,1,63,59,28,29
48170,10,66.3912,10,1,59,55,186,22
41590,10,103.3947,11,1,55,47,63,28
46840,2,37.16,2,0,58,31,28,28
44200,4,39.3,5,0,62,29,28,31
44200,5,33.15,5,0,62,39,28,37
47130,4,59.9404,1,0,62,46,28,30
26410,11,84.9428,5,1,59,54,28,19
41480,9,84.91,2,0,60,51,119,37
41190,5,49.8,12,0,55,33,171,28
41150,9,18.23,11,0,60,53,28,25
41390,7,59.58,3,0,58,35,162,25
41190,5,39.87,7,0,55,35,171,31
48220,2,58.8,1,0,56,42,28,22
31710,11,59.91,14,0,55,36,28,28
11470,9,59.42,6,1,55,39,115,28
36110,3,128.9491,3,0,60,48,28,31
43113,6,74.9884,1,0,60,41,72,28
41480,10,84.98,23,1,58,51,119,37
47730,5,69.474,8,0,62,58,28,37
29170,9,59.36,6,0,55,37,28,37
28185,4,84.78,17,1,63,34,124,30
42150,5,124.28,1,0,60,35,28,37
28237,3,134.965,15,1,62,39,75,36
11590,10,131.06,4,1,59,28,28,37
48121,1,127.3672,21,1,58,57,140,30
41115,7,58.01,5,1,57,29,28,30
42210,12,60,10,0,57,37,17,22
43130,11,59.415,13,0,59,33,124,30
11170,6,43.02,9,1,57,39,28,22
41590,2,84.9996,9,1,63,57,28,28
30140,1,84.84,1,0,58,37,28,37
29155,7,84.92,1,0,62,29,28,28
41190,2,55.73,5,1,60,33,95,26
29200,9,59.9,2,0,62,37,28,24
42130,8,58.65,14,0,55,40,37,33
44133,8,84.8985,5,0,59,44,46,19
42190,5,46.19,5,0,60,29,28,28
46110,8,147.45,3,0,56,31,86,19
41273,6,84.9123,28,1,60,58,100,30
47930,3,84.5075,5,0,62,57,28,22
11560,5,84.87,8,1,56,36,28,37
47113,2,59.9922,11,0,60,44,28,30
41465,2,106.52,17,1,60,42,97,28
44131,6,25.004,1,0,60,45,73,22
29200,2,84.2801,23,1,59,48,28,26
41135,5,59.98,7,1,57,35,28,20
47900,7,84.98,5,0,58,50,28,28
47190,2,59.9527,20,0,60,57,28,30
27140,6,52.02,13,0,57,37,116,28
41135,3,101.82,13,1,55,32,28,30
41273,8,38.64,13,0,55,31,100,19
41390,1,59.88,11,0,55,39,28,30
31170,3,55.53,3,0,57,32,199,37
29140,3,84.97,19,1,55,47,44,22
42210,6,84.975,5,0,55,38,17,37
41287,11,125.32,3,1,56,34,168,19
42110,4,97.5452,12,1,63,47,185,31
31710,11,84.5903,20,1,55,48,28,30
42230,1,48.03,13,0,58,39,28,30
28260,5,109.425,7,1,56,44,28,30
11680,12,106.22,6,1,57,21,28,37
42170,3,84.9464,9,1,62,59,28,22
41463,4,84.755,29,1,63,58,28,19
41287,4,84.981,12,1,59,40,182,35
47190,6,84.96,2,0,56,43,28,25
11305,9,84.705,9,1,56,43,60,28
27200,4,84.6292,5,1,63,62,28,22
41281,2,59.945,11,0,56,37,28,37
41590,5,59.88,3,0,62,36,28,28
48740,10,84.73,19,1,62,59,28,33
26440,5,66.9173,18,1,60,56,55,25
11470,1,97.92,6,1,55,26,56,25
41465,7,59.54,9,1,56,35,189,37
30170,12,52.2,13,0,55,31,28,30
30200,9,38.2825,9,0,56,55,73,25
45111,3,59.55,5,0,62,41,98,28
11305,10,114.88,4,1,59,51,60,22
43130,12,73.2972,9,0,58,57,28,25
41360,12,39.96,4,0,59,30,128,31
28140,1,84.936,16,1,58,49,28,36
41550,5,59.38,5,0,55,41,28,26
47130,3,72.7722,6,1,62,58,28,19
43114,9,84.8307,12,1,62,46,28,30
46150,2,59.85,5,0,59,37,164,19
41830,1,84.87,5,1,60,36,28,30
44800,3,72.7518,1,0,61,56,28,37
41570,6,114.01,17,1,58,51,157,33
30140,9,44.2693,6,0,57,57,28,30
44210,1,39.9,4,0,58,40,28,28
41630,12,74.8607,18,1,59,57,28,4
42170,2,84.9685,14,0,63,43,177,28
11290,6,59.97,7,1,61,38,28,22
44200,3,39.6,7,0,62,40,28,28
41465,2,133.99,12,1,57,37,97,36
30230,4,59.94,13,0,59,39,28,28
41370,8,84.9355,3,1,60,49,12,19
48250,5,74.9311,4,0,59,58,28,31
41190,5,101.82,13,1,60,35,28,28
11470,2,84.76,9,1,58,37,56,25
41150,9,84.9557,16,1,60,57,28,26
45140,3,33.3393,9,0,56,41,28,22
43111,3,83.45,4,0,57,24,28,37
27140,3,75.83,6,1,63,51,116,28
47230,3,82.98,13,0,56,33,28,19
11170,7,66.51,6,1,61,11,28,28
43113,8,80.32,13,0,59,39,72,22
47150,3,59.64,2,0,55,39,28,22
45113,3,49.83,4,0,55,39,152,31
26230,3,41.3,14,0,58,29,28,19
27140,9,59.985,17,0,60,41,28,36
30230,2,59.82,18,0,55,39,28,28
43770,1,75.2445,6,0,60,52,28,22
11140,5,114.88,12,1,57,42,28,21
41465,3,133.6091,6,1,60,41,97,29
29140,4,84.9888,4,1,63,58,28,28
45111,4,84.93,13,0,60,35,91,28
41210,11,73.08,6,1,62,26,178,31
48220,2,84.98,12,0,59,31,28,28
42830,4,25.45,11,0,56,38,28,28
41390,7,59.98,8,0,60,54,28,28
26440,9,147.52,7,1,55,52,55,30
48125,1,69.76,3,0,55,32,28,28
45111,6,59.965,2,0,60,31,91,28
48123,8,84.9795,14,1,55,50,28,36
27230,5,59.83,9,0,57,42,28,31
42110,12,84.921,13,0,59,44,28,37
48240,5,49.266,8,0,57,40,28,22
26530,3,59.94,23,0,62,35,28,37
41463,5,84.982,5,1,60,50,28,37
41463,3,84.99,6,1,60,49,28,33
28260,4,45.6684,10,0,58,55,28,37
26410,5,119.68,21,1,60,46,20,19
41590,3,84.327,15,0,61,41,28,21
27290,4,49.94,12,0,56,32,28,30
36110,6,84.9941,9,1,57,55,28,19
11350,10,64.88,8,1,55,29,28,31
27710,10,35.79,5,0,59,29,28,36
28237,8,84.58,7,1,62,39,84,37
30110,9,79.13,2,0,62,56,28,22
42190,7,84.891,5,0,60,54,28,22
41463,3,84.99,13,1,59,49,28,33
29140,10,84.994,6,0,56,40,27,37
45111,4,103.7938,12,0,60,46,91,28
11200,8,76.71,13,1,58,35,28,28
43150,3,54.63,4,0,60,31,28,28
26320,2,49.94,14,0,56,31,28,22
48220,5,84.9381,3,1,60,58,28,31
28245,3,84.9871,6,1,56,44,28,19
41171,5,79.56,1,1,58,41,28,28
41281,9,84.739,11,1,59,55,28,28
30110,1,84.4963,15,0,58,46,28,37
41117,11,74.94,9,1,59,51,28,19
42110,9,38.1055,8,0,58,52,28,28
29140,6,39.792,18,0,58,40,27,37
28245,8,84.69,11,0,56,33,28,37
11500,12,74.16,1,1,56,41,196,37
11650,7,54.45,12,1,55,39,99,28
47170,12,84.679,14,1,57,55,28,30
31140,9,59.76,4,0,60,36,57,28
11440,7,84.95,14,1,59,40,28,37
29140,1,59.95,19,0,63,40,28,37
11620,10,84.97,2,1,56,48,28,19
41220,5,84.97,8,0,55,36,28,25
41450,11,84.83,10,1,57,47,28,22
11290,9,59.99,8,1,58,44,28,30
41390,7,84.829,5,0,55,45,28,36
48220,1,131.026,6,1,60,50,28,31
11215,1,54.91,10,1,63,62,28,28
41285,5,133.47,24,1,55,33,48,26
46150,8,59.9191,9,0,55,40,125,37
11620,7,84.97,8,1,61,59,74,4
41190,9,84.935,4,1,59,42,95,22
11710,6,82.51,10,1,60,18,156,31
41390,3,88.63,7,1,57,39,28,28
41570,6,119.72,3,1,57,50,28,30
44133,6,84.718,3,0,60,44,117,37
41500,6,104.38,9,0,60,33,28,22
30170,7,40.411,6,0,55,49,28,24
11290,1,122.021,10,1,55,48,28,20
41111,9,59.66,10,0,55,28,163,22
47290,9,84.9175,5,1,58,56,28,19
47190,8,84.9236,2,0,57,49,28,34
48250,4,84.9978,5,0,62,47,28,31
41570,3,101.52,7,1,57,48,11,28
47930,7,83.9456,2,0,60,57,28,21
50110,6,28.72,9,0,62,52,28,22
41590,8,84.9468,15,0,55,49,28,36
47280,1,49.76,4,0,56,38,28,31
36110,11,59.92,5,1,59,57,28,28
48250,11,80.8839,5,0,59,44,76,30
27710,10,84.991,11,0,58,45,28,19
41281,7,84.71,4,0,55,43,28,31
42110,1,28.38,4,0,63,39,28,22
30110,11,84.99,21,1,57,53,28,30
30230,12,59.94,3,0,56,35,28,37
11470,6,59.85,4,1,58,40,56,25
27140,5,58.643,13,0,55,43,28,30
41113,12,59.98,7,1,57,55,28,28
42170,1,84.945,11,0,55,32,177,37
45113,11,59.97,11,0,59,34,28,22
47130,5,111.33,1,0,62,32,28,31
42150,11,59.987,7,0,55,43,17,26
28185,9,84.3408,4,1,56,54,103,22
48250,6,68.5888,19,0,62,56,28,28
42730,1,49.86,1,0,57,32,28,30
48121,3,59.61,4,1,56,26,140,30
41117,11,59.965,2,0,56,37,127,28
41465,5,84.966,14,1,60,42,44,22
36110,11,84.91,15,1,59,51,28,33
11710,8,84.86,1,1,55,51,28,28
11500,6,114.78,15,1,56,38,28,37
28260,2,84.0741,6,1,60,57,28,30
47111,6,59.78,2,0,60,28,28,31
26140,5,79.81,5,0,62,39,28,33
30140,11,83.94,4,0,56,52,28,36
30110,8,84.99,6,0,56,43,28,30
29140,9,84.96,13,0,56,50,28,30
45111,2,83.661,5,0,60,52,28,30
48121,3,84.9867,18,1,63,54,28,19
41135,9,84.822,8,1,55,35,28,25
30170,5,75.96,13,1,56,33,47,25
47111,12,130.1223,3,1,59,48,28,37
29200,12,84.03,14,1,55,43,28,30
11620,6,59.76,26,1,55,40,74,26
45111,6,84.7555,8,0,60,42,28,37
41480,7,101.2038,12,1,60,50,28,37
43130,5,59.76,1,0,62,36,124,28
31710,3,84.995,11,1,62,46,28,19
41610,2,74.4991,15,1,60,57,184,30
30230,4,39.15,5,0,57,27,28,31
41150,6,84.66,8,1,55,44,28,31
26320,10,67.73,6,0,58,32,28,35
41463,10,88.85,2,1,56,33,28,37
44133,4,51.99,16,0,60,55,28,4
41480,6,84.61,14,0,62,36,28,26
47113,3,58.14,5,0,63,34,28,33
41190,8,12.5,5,0,62,52,28,30
30170,10,114.63,3,1,59,32,47,34
41273,6,74.35,10,1,56,40,181,37
41173,1,41.4,5,0,57,24,80,30
43750,3,84.9335,9,0,57,47,28,30
41590,6,75.79,17,0,55,44,71,30
41590,5,59.37,1,1,59,48,34,22
46870,5,59.86,7,0,62,37,28,30
28200,6,59.58,25,1,60,54,33,30
41171,6,72.92,4,1,59,24,118,37
47130,9,75.22,8,0,60,36,28,28
26350,11,59.85,9,0,59,38,166,28
45180,11,69.0159,5,0,62,52,28,28
42130,1,59.815,4,0,55,38,183,35
41250,8,49.847,10,0,60,43,28,26
26500,4,67.9,5,0,56,18,28,37
27140,6,74.9,9,1,57,49,28,30
41285,10,72.6283,14,1,55,42,28,30
41173,3,82.2,13,1,57,45,80,26
45210,3,59.4,12,0,63,33,28,26
45140,1,59.9391,13,0,57,54,28,30
44133,4,84.9961,9,0,59,50,69,26
41390,4,59.99,2,1,62,37,162,19
11590,8,59.93,3,1,56,37,94,28
48170,6,84.62,5,0,55,30,186,22
31140,10,84.703,10,1,60,55,28,30
44200,7,39.6,15,0,62,40,28,28
41117,2,59.9067,5,1,63,44,51,25
11230,9,84.94,18,1,56,51,38,24
29200,7,59.95,3,0,56,38,28,37
41220,7,59.94,5,0,60,37,28,30
41390,4,65.049,15,1,59,55,162,28
46110,6,59.6657,12,0,57,42,28,22
30170,9,84.93,7,1,60,34,147,37
43113,3,22.68,1,0,60,30,72,37
28185,6,84.905,13,1,59,35,28,37
26530,9,72.6203,20,1,58,57,28,31
28237,4,84.6,7,1,63,25,84,37
11560,3,84.89,11,1,55,48,28,37
11740,8,55.44,2,1,56,23,28,31
41670,8,39.945,18,0,60,38,28,37
31140,10,59.9,8,1,55,39,120,28
11410,7,84.98,19,1,60,45,28,29
11350,2,45.44,8,0,55,27,92,37
44180,8,59.8,9,0,56,36,28,25
41113,11,59.87,3,1,59,56,23,28
26410,4,75.63,7,0,57,39,20,30
31710,9,74.9663,18,0,59,59,28,30
41610,7,127.15,13,0,55,40,28,22
43750,1,49.92,3,0,55,40,28,19
11350,8,84.98,8,1,59,38,170,31
41360,1,155.773,8,1,60,49,28,28
11440,6,72.185,16,1,55,37,28,28
41550,9,59.9981,29,0,59,58,28,30
48170,11,84.95,2,1,59,54,28,37
41590,10,84.23,11,1,56,48,34,22
41461,10,59.92,8,0,55,38,28,28
11290,1,84.96,14,1,60,43,28,31
