지역코드,월,전용면적,층,거래금액,거래금액_B,법정동1,아파트1,거래금액1,연도1,건축년도1
48330,11,117.63,20,24900,1,기타동,ㄷ,10.12266324,60,39
26350,6,134.64,5,40400,1,좌동,ㄷ,10.60660982,56,38
41570,4,108.6002,6,32500,1,풍무동,ㅇ,10.38902614,58,40
41390,4,84.78,3,20000,0,기타동,ㅇ,9.903537551,57,38
41173,8,52.11,4,26150,1,호계동,ㅇ,10.17164271,57,24
47210,7,84.83,3,6000,0,기타동,ㄱ,8.699681401,60,35
26320,9,59.89,10,27000,1,화명동,ㄷ,10.20362918,55,44
11710,4,59.91,4,44000,1,기타동,ㅅ,10.69196764,56,51
26260,7,42.15,4,17000,0,기타동,ㅅ,9.741027445,57,21
48330,10,84.936,17,33600,1,물금읍 범어리,ㅇ,10.42231111,59,53
42130,4,59.9862,12,29300,1,기타동,ㅇ,10.28537692,61,59
11620,7,59.5,12,32500,1,신림동,ㅈ,10.38902614,59,35
44131,3,59.76,4,10500,0,기타동,ㅇ,9.25922577,55,39
41450,7,84.99,7,41700,1,덕풍동,ㅎ,10.63828039,57,46
11470,9,100.33,4,87000,1,신정동,ㅁ,11.37367489,55,27
43111,1,84.84,9,14000,0,기타동,ㅎ,9.546884035,58,32
41390,4,59.57,8,17800,0,정왕동,ㅈ,9.787009914,55,37
41590,7,59.56,14,20500,0,병점동,ㄴ,9.928228944,55,44
45130,3,84.9303,31,21640,0,기타동,ㅎ,9.982344943,61,56
11590,7,84.991,6,114000,1,기타동,ㅎ,11.6439625,62,43
42130,4,52.8,6,6500,0,기타동,ㅇ,8.77971129,57,32
26290,8,61.11,2,13000,0,기타동,ㄷ,9.472781557,59,24
29170,10,84.98,4,14500,0,기타동,ㅅ,9.581972892,55,32
42110,7,59.3,4,9900,0,후평동,ㅈ,9.200391041,57,25
47113,9,84.9278,12,26500,1,기타동,ㅇ,10.18493775,60,58
26320,6,134.14,7,28800,1,기타동,ㄷ,10.26816539,59,31
41360,5,131.52,5,27500,1,평내동,ㄷ,10.22197765,60,40
11260,9,84.9,13,47000,1,기타동,ㅇ,10.75792416,58,32
11290,8,113.226,4,65000,1,길음동,ㄱ,11.08215793,56,47
41461,10,59.99,14,20000,0,기타동,ㅅ,9.903537551,59,38
46830,2,59.85,3,4750,0,기타동,ㅎ,8.466110401,63,38
41287,7,68.13,4,27000,1,일산동,ㅎ,10.20362918,56,35
29155,1,84.94,5,18500,0,기타동,ㅅ,9.825580064,59,43
41115,2,49.94,4,21000,0,기타동,ㅇ,9.952325335,56,29
41287,6,72.36,4,32500,1,일산동,ㅎ,10.38902614,60,34
11350,1,84.84,2,30000,1,상계동,ㅎ,10.30898599,56,35
44131,2,39.27,14,6150,0,신방동,ㅊ,8.724369949,59,38
46150,3,37.388,11,5000,0,조례동,ㅅ,8.517393171,60,32
30200,8,128.541,17,43000,1,계산동,ㄱ,10.66897865,59,51
41150,4,84.98,5,54500,1,기타동,ㅇ,10.90597433,62,54
45113,3,101.69,1,8000,0,기타동,ㄷ,8.987321813,59,18
41430,1,49.947,2,17900,0,기타동,ㄷ,9.792611856,58,35
26410,1,134.82,14,52900,1,부곡동,ㅇ,10.87617752,60,38
42170,7,39.99,5,4000,0,천곡동,ㅊ,8.294299609,58,29
44133,3,31.9,5,8600,0,기타동,ㅅ,9.059633755,58,52
36110,12,84.9816,4,32000,1,기타동,ㅂ,10.37352243,59,54
11740,1,72.41,4,45300,1,기타동,ㅅ,10.72108439,58,23
28200,9,115.6671,2,44500,1,구월동,ㄱ,10.70326694,58,47
41287,3,72.36,14,44800,1,일산동,ㅎ,10.70998574,63,34
45180,3,59.49,4,3500,0,기타동,ㅁ,8.160803921,59,31
27140,8,119.34,12,32200,1,기타동,ㅇ,10.37975279,57,36
41570,10,84.74,15,27000,1,기타동,ㅍ,10.20362918,56,39
31110,6,84.9634,16,40650,1,기타동,E,10.61277871,60,55
41450,1,84.8049,17,38000,1,덕풍동,ㅎ,10.54536775,60,42
28245,10,56.88,5,13000,0,작전동,ㄷ,9.472781557,55,25
47111,6,84.8103,7,16550,0,송도동,ㅅ,9.714201802,59,48
42130,3,59.92,16,17200,0,기타동,ㅁ,9.752722801,56,43
11380,7,84.997,11,68000,1,기타동,ㅇ,11.12727769,60,46
48330,4,84.9888,13,60000,1,물금읍 가촌리,ㅇ,11.00211651,62,58
42130,5,84.79,2,12500,0,명륜동,ㄱ,9.43356392,59,37
27140,8,41.4,3,9500,0,기타동,ㅇ,9.159152335,60,20
41210,4,59.7,6,21750,0,기타동,ㅇ,9.987415012,56,35
11530,7,84.98,16,57800,1,개봉동,ㄷ,10.96476136,61,39
41287,2,69.09,7,24900,1,주엽동,ㅁ,10.12266324,55,34
41220,10,84.975,11,31000,1,기타동,ㅍ,10.34177474,57,56
41570,6,84.92,3,47000,1,고촌읍 신곡리,ㅅ,10.75792416,60,48
47130,9,84.97,13,9600,0,기타동,ㅊ,9.169622539,60,36
11170,3,59.55,9,41500,1,기타동,ㄹ,10.6334728,56,41
41190,3,18.98,9,11000,0,기타동,ㄷ,9.305741457,60,45
41465,11,84.98,9,50500,1,동천동,ㅂ,10.82974842,59,44
41173,7,84.84,7,35900,1,호계동,ㅁ,10.48852043,55,32
41220,10,59.91,1,15000,0,기타동,ㅌ,9.615872145,57,34
29200,12,59.88,3,14000,0,운남동,ㄴ,9.546884035,58,38
47113,10,84.99,7,11300,0,기타동,ㅊ,9.332646496,58,34
41410,11,58.46,12,30700,1,산본동,ㅇ,10.33205051,59,34
50110,5,59.957,6,59900,1,기타동,ㅈ,11.00044848,62,42
28245,12,84.95,13,24700,1,작전동,ㅁ,10.11459901,58,30
48310,10,84.9794,19,22200,0,기타동,ㄱ,10.00789261,57,55
11350,8,84.34,14,48000,1,중계동,ㅈ,10.77897712,59,31
41570,3,123.69,3,28350,1,운양동,ㅈ,10.25241758,58,39
41590,11,84.99,11,18900,0,기타동,ㅅ,9.84697011,58,39
11680,7,59.88,2,70800,1,기타동,ㄷ,11.1676284,55,40
50110,9,59.97,1,18200,0,기타동,ㅇ,9.809231817,58,33
43113,5,84.9922,12,24800,1,기타동,ㅇ,10.11863925,60,51
41630,10,84.89,1,13400,0,삼숭동,ㄴ,9.50308461,59,39
41173,2,101.96,11,55000,1,호계동,ㅅ,10.91510665,58,32
41250,5,59.8404,6,10648,0,기타동,ㅂ,9.27322127,56,44
30170,6,74.25,10,16000,0,기타동,ㅇ,9.680406499,60,46
45130,10,53.82,7,5700,0,나운동,ㅅ,8.648396877,59,42
48250,11,59.84,9,9050,0,기타동,ㅇ,9.110630528,59,36
29110,9,84.87,7,18000,0,기타동,ㅅ,9.798182591,58,29
30200,6,84.83,2,23000,0,기타동,ㅅ,10.04329297,60,34
41113,7,84.645,7,24800,1,금곡동,ㄱ,10.11863925,56,36
41370,10,59.9789,9,20300,0,기타동,ㅁ,9.918425425,59,44
26290,6,123.307,17,49800,1,용호동,ㅇ,10.81579034,60,48
28260,6,59.8038,7,27000,1,기타동,ㅍ,10.20362918,60,44
41370,7,84.9703,7,33700,1,원동,ㅇ,10.42528279,60,47
41271,2,17.86,7,8800,0,기타동,기타아파트,9.08262063,60,53
41570,7,72.919,8,45000,1,운양동,ㄱ,10.71443999,60,58
11500,2,39.6,15,50000,1,가양동,ㄱ,10.81979828,60,32
27710,8,66.8536,16,18200,0,기타동,ㄷ,9.809231817,60,54
41830,7,84.87,7,25000,1,기타동,ㅇ,10.1266711,59,36
11710,6,59.92,6,56000,1,가락동,ㄱ,10.93312483,57,37
26200,9,57.09,9,24700,1,기타동,ㅎ,10.11459901,62,34
11410,7,84.78,2,99500,1,기타동,ㅊ,11.50792297,61,34
42150,2,59.99,14,9800,0,기타동,ㅇ,9.1902397,60,38
41281,9,59.9234,18,62000,1,기타동,D,11.03490579,62,60
11560,12,53.37,1,21800,0,기타동,ㅅ,9.989711119,55,27
41450,10,135,14,59900,1,기타동,ㅇ,11.00044848,59,34
11320,4,41.3,5,25500,1,창동,ㅊ,10.14647295,57,31
27230,8,49.71,5,14900,0,구암동,ㄱ,9.609183604,57,40
41390,8,26.94,11,8600,0,기타동,ㅍ,9.059633755,55,42
41133,4,42.96,4,43000,1,기타동,ㅅ,10.66897865,62,26
42150,9,58.87,1,17700,0,기타동,ㅇ,9.781376414,62,35
26260,3,76.559,7,38200,1,사직동,ㅅ,10.55061697,57,50
30170,3,84.9,2,20300,0,기타동,ㄱ,9.918425425,55,32
41190,2,43.47,2,15000,0,중동,ㅎ,9.615872145,63,24
29170,8,67.8149,21,31700,1,기타동,ㅈ,10.36410351,59,54
41390,2,84.99,13,34800,1,기타동,ㅅ,10.4574014,63,54
43113,5,22.68,13,2500,0,복대동,ㄷ,7.824445931,62,31
26350,8,84.0896,2,31900,1,재송동,ㅅ,10.37039264,57,49
47850,4,84.94,1,6400,0,기타동,ㅇ,8.764209507,60,34
11545,7,84.99,18,28200,1,시흥동,ㅂ,10.24711272,55,40
27710,3,59.9901,10,14965,0,기타동,ㄷ,9.613536241,60,55
41410,9,66.16,11,34850,1,산본동,ㅅ,10.45883711,59,34
41500,10,68.76,6,11300,0,기타동,ㄱ,9.332646496,59,30
29170,2,58.7079,16,21900,0,운암동,ㅂ,9.994287577,55,48
41273,4,64.62,6,22500,0,고잔동,ㅈ,10.02131503,60,27
31140,10,59.97,10,22000,0,야음동,ㅅ,9.998843186,59,39
41150,9,75.86,3,23500,0,기타동,ㅅ,10.06479825,57,46
41463,8,84.885,6,23500,0,기타동,ㅅ,10.06479825,57,38
26380,3,71.0277,21,26500,1,기타동,ㄷ,10.18493775,62,57
41590,9,84.896,14,28500,1,기타동,ㄷ,10.25769445,58,45
26320,11,67.41,10,11500,0,기타동,ㅂ,9.350189267,56,32
41281,10,59.4,6,21000,0,기타동,ㄷ,9.952325335,55,37
30170,4,84.9967,14,30800,1,기타동,ㅇ,10.33530244,56,50
30140,10,61.33,2,21000,0,기타동,ㅎ,9.952325335,59,24
28260,6,59.8871,1,42000,1,청라동,ㅎ,10.64544871,60,51
47113,3,82.88325,3,13550,0,장성동,ㄱ,9.514215624,58,48
11620,4,83.21,23,34200,1,신림동,ㅅ,10.44001016,56,40
42110,7,59.15,5,12800,0,기타동,ㅈ,9.457278572,60,37
26380,8,84.825,14,34650,1,기타동,ㄷ,10.45308186,60,43
11230,9,84.99,10,43500,1,기타동,ㅊ,10.68053921,55,47
31140,1,59.99,7,19400,0,무거동,ㄱ,9.87307989,60,35
41111,6,59.992,19,30900,1,정자동,ㅊ,10.33854382,60,41
41281,3,59.4,5,25000,1,행신동,ㅅ,10.1266711,60,34
47850,1,119.9001,5,20700,0,기타동,ㅎ,9.937937287,58,48
41465,3,134.3218,14,68000,1,상현동,ㅅ,11.12727769,58,49
42150,3,84.77,1,18000,0,기타동,ㅇ,9.798182591,62,37
41570,9,84.9925,1,23400,0,풍무동,ㄷ,10.06053404,57,38
41190,12,84.77,6,29900,1,기타동,ㅇ,10.3056472,55,43
41390,5,59.91,10,17000,0,정왕동,ㅎ,9.741027445,60,36
41570,9,59.98,18,50000,1,기타동,ㄱ,10.81979828,60,58
44200,4,84.9774,17,53500,1,기타동,ㅎ,10.88745562,63,61
43112,9,59.86,11,7430,0,기타동,ㅅ,8.913415718,55,40
41360,5,84.991,13,24000,0,기타동,ㅅ,10.08585078,58,49
41190,7,45.72,3,11000,0,기타동,ㅅ,9.305741457,59,29
28185,12,134.96,24,67459,1,송도동,ㄱ,11.11929011,55,53
44133,3,36.61,5,2100,0,기타동,ㄱ,7.650168701,62,34
31110,1,63,11,10000,0,기타동,ㅎ,9.210440367,60,33
28200,8,59.96,14,25000,1,기타동,ㅌ,10.1266711,62,37
45130,4,84.9548,15,22000,0,나운동,ㅅ,9.998843186,63,48
41360,5,84.9767,3,28300,1,기타동,ㄴ,10.25065242,58,50
47150,2,84.6182,1,19000,0,기타동,ㄱ,9.852246888,60,54
29170,11,84.99,7,18600,0,기타동,ㅁ,9.830970622,56,31
41190,9,140.94,8,59500,1,기타동,ㅂ,10.9937484,59,43
41190,9,47.4,12,26800,1,중동,ㅇ,10.19619448,58,35
11710,8,75.44,7,87000,1,기타동,ㄷ,11.37367489,62,39
31140,8,59.97,10,26000,1,야음동,ㅅ,10.16589028,57,39
44133,3,59.695,11,17500,0,두정동,ㅇ,9.770013301,55,36
48880,7,57.1973,7,11600,0,기타동,ㅎ,9.35884658,55,51
11500,9,39.6,1,25400,1,가양동,ㄱ,10.14254382,56,32
41135,5,36.54,2,25400,1,금곡동,ㅊ,10.14254382,56,35
41360,8,59.63,10,12900,0,기타동,ㅅ,9.465060107,59,38
41570,6,59.1119,20,37500,1,운양동,ㄱ,10.53212288,60,53
45113,9,134.89,11,24800,1,기타동,ㄷ,10.11863925,60,35
41590,6,74.8151,24,37000,1,기타동,ㅂ,10.51870022,60,57
41390,5,59.8,7,47000,1,기타동,ㅇ,10.75792416,60,55
29200,4,48.69,2,9300,0,기타동,ㅅ,9.1378772,55,23
42170,8,59.88,5,6200,0,부곡동,ㅅ,8.732465848,58,34
27710,2,59.9846,19,14850,0,기타동,ㄷ,9.605822482,58,51
28237,6,46.52,9,19000,0,기타동,ㅅ,9.852246888,57,45
48121,2,59.61,2,23900,0,용호동,ㅇ,10.08167558,60,26
36110,2,59.655,8,23700,0,고운동,ㄱ,10.07327252,60,55
26230,6,79.93,7,29000,1,기타동,ㅅ,10.27508559,59,21
41390,2,84.45,5,53000,1,기타동,ㅇ,10.87806606,60,56
41210,3,101.94,13,53700,1,기타동,ㄱ,10.8911869,57,50
48720,1,84.9724,4,19950,0,기타동,ㅅ,9.901034546,59,58
44210,3,59.9718,9,9400,0,기타동,ㅅ,9.148571346,63,47
11500,10,84.53,6,48000,1,기타동,ㅁ,10.77897712,55,47
41570,11,27.45,2,7500,0,풍무동,ㅈ,8.922791624,56,42
47190,7,84.133,12,19000,0,기타동,ㅂ,9.852246888,58,43
27290,8,84.98,6,23800,0,기타동,ㅅ,10.07748288,58,34
11380,7,114.9984,5,97000,1,기타동,ㅂ,11.48247657,60,44
46150,12,59.8774,11,14900,0,연향동,ㅎ,9.609183604,56,42
45130,10,59.25,5,6900,0,기타동,ㅅ,8.839421608,62,35
44200,12,60,10,7450,0,기타동,ㅎ,8.916103531,59,42
47190,1,84.3748,13,26700,1,기타동,ㅇ,10.1924563,55,48
41390,5,59.908,3,20300,0,정왕동,ㅇ,9.918425425,57,36
28185,1,84.6541,29,59000,1,송도동,ㅅ,10.98530967,63,59
29140,1,59.95,6,17500,0,기타동,ㅎ,9.770013301,63,40
26410,7,77.64,2,18500,0,기타동,ㄱ,9.825580064,57,43
41173,8,41.85,9,34900,1,호계동,ㅁ,10.46027076,59,33
11560,6,59.96,7,30000,1,신길동,ㄱ,10.30898599,55,39
44133,6,84.718,8,23700,0,쌍용동,ㅎ,10.07327252,59,44
48170,1,49.97,4,11000,0,기타동,ㅅ,9.305741457,59,36
11350,3,49.94,9,22900,0,상계동,ㅅ,10.03893586,55,28
47190,6,75.9481,12,16500,0,옥계동,ㅅ,9.711176264,57,45
28245,8,84.922,7,37500,1,기타동,ㄱ,10.53212288,58,53
27290,5,84.99,10,29200,1,기타동,ㄱ,10.28195823,59,28
41570,9,84.945,14,20300,0,기타동,ㅈ,9.918425425,60,50
41190,5,84.87,18,31750,1,상동,ㅎ,10.3656795,56,34
45111,5,39.6346,1,7283,0,기타동,ㅎ,8.893435441,58,58
45111,2,49.12,6,12700,0,서신동,ㅅ,9.44943601,57,53
41410,9,58.65,14,28900,1,금정동,ㅇ,10.27163148,57,34
42230,1,60,12,8300,0,교동,ㄱ,9.024131268,59,45
48310,7,84.9829,14,19000,0,기타동,ㅁ,9.852246888,58,46
41113,3,84.645,8,20650,0,금곡동,ㄱ,9.935519023,55,36
41190,7,134.462,6,52700,1,상동,ㅎ,10.87238971,55,42
11380,5,84.39,3,42000,1,기타동,ㅇ,10.64544871,55,48
41500,9,78.7692,6,18000,0,기타동,ㅅ,9.798182591,57,48
43770,11,59.93,9,22000,0,기타동,ㅊ,9.998843186,62,54
42770,3,37.66,3,1200,0,기타동,ㅇ,7.090909822,62,29
48740,1,59.94,5,6000,0,기타동,ㄷ,8.699681401,61,43
41117,5,103.4857,10,52500,1,매탄동,ㅁ,10.8685875,55,48
44133,8,84.9864,39,49700,1,기타동,ㅊ,10.81378033,62,61
41480,6,71.28,4,16000,0,기타동,ㅎ,9.680406499,60,32
11650,3,133.88,5,100000,1,반포동,ㅂ,11.51293546,58,44
11215,3,58.43,8,53000,1,기타동,ㅇ,10.87806606,62,39
42760,8,35.7234,5,3600,0,기타동,ㅂ,8.188966864,62,42
41150,10,59.995,11,23300,0,호원동,ㅎ,10.05625156,59,37
41173,2,84.9,11,42500,1,호계동,ㅁ,10.65728288,55,34
41463,5,114.8634,13,25200,1,기타동,ㅆ,10.13463896,60,44
11350,7,59.22,5,31000,1,월계동,ㅅ,10.34177474,56,26
11200,4,59.76,15,100000,1,기타동,ㅆ,11.51293546,63,37
11710,8,33.1,10,18300,0,가락동,ㄷ,9.814710982,55,44
48125,6,59.97,15,14500,0,기타동,ㄱ,9.581972892,62,36
42110,9,84.9561,13,22500,0,퇴계동,ㅇ,10.02131503,59,46
41190,7,45.81,5,8000,0,기타동,ㄱ,8.987321813,55,26
41465,6,84.975,23,66000,1,동천동,ㄷ,11.09742517,60,42
47190,10,103.0598,12,20000,0,옥계동,ㅇ,9.903537551,59,48
43111,12,139.233,7,30000,1,기타동,ㄱ,10.30898599,59,44
41480,3,134.8684,15,30900,1,기타동,ㅈ,10.33854382,62,43
48129,7,84.88,6,20400,0,기타동,ㅂ,9.923339198,57,40
48250,4,59.886,2,17500,0,내동,ㅅ,9.770013301,62,36
41630,2,59.42,9,13900,0,기타동,ㅈ,9.539716059,59,40
41281,4,84.93,7,34000,1,기타동,ㅍ,10.43414521,62,44
11140,3,57.63,14,79000,1,기타동,ㅇ,11.27721579,63,39
41670,10,49.2911,8,11000,0,기타동,ㄷ,9.305741457,59,41
44133,4,37.0323,9,11500,0,기타동,ㅍ,9.350189267,57,54
48330,6,46.68,3,11000,0,물금읍 범어리,ㅈ,9.305741457,57,30
41210,6,59.41,3,58700,1,철산동,ㅂ,10.98021204,60,46
30170,11,77.02,11,32000,1,둔산동,ㄱ,10.37352243,59,32
41390,8,74.48,20,41500,1,기타동,ㅇ,10.6334728,58,56
46840,8,59.8871,6,15050,0,기타동,ㅇ,9.619199713,59,59
27230,4,36.18,1,8150,0,읍내동,ㅅ,9.005895898,59,33
41630,6,71.52,1,11300,0,기타동,ㅎ,9.332646496,60,30
43113,4,53.85,2,16200,0,봉명동,ㅈ,9.692828248,62,25
41610,1,134.94,22,39000,1,기타동,ㅆ,10.57134257,63,38
44133,3,130.2674,9,55000,1,백석동,ㅊ,10.91510665,62,50
30170,7,70.4136,4,48300,1,기타동,ㄷ,10.78520754,60,54
41150,3,79.73,18,27500,1,기타동,ㄴ,10.22197765,57,46
31140,2,64.19,1,13000,0,무거동,ㄹ,9.472781557,57,31
41310,1,59.93,18,40000,1,인창동,ㅈ,10.59665973,60,36
41370,5,84.9828,11,26000,1,기타동,E,10.16589028,59,58
28200,9,84.8114,20,37800,1,구월동,ㄱ,10.54009084,59,47
11680,8,84.94,4,115000,1,논현동,ㅎ,11.6526961,59,44
41480,8,84.46,2,22000,0,와동동,ㄱ,9.998843186,60,41
42130,1,75.285,10,15500,0,명륜동,ㄱ,9.648659817,58,37
11350,3,84.896,14,51000,1,기타동,ㅎ,10.83960052,55,37
42110,3,99.921,7,27300,1,기타동,ㅎ,10.21467861,62,38
11350,5,58.01,3,56000,1,상계동,ㅅ,10.93312483,60,27
28260,4,101.9669,16,58500,1,청라동,ㅊ,10.97679913,60,52
48330,4,49.8,3,7050,0,기타동,ㅊ,8.86092473,63,38
28245,9,71.175,6,22900,0,계산동,ㅎ,10.03893586,55,32
43130,11,44.03,5,3900,0,기타동,ㄱ,8.26898821,58,19
41480,8,84.54,7,31800,1,와동동,ㄱ,10.36725301,60,51
11710,8,121.63,22,134500,1,신천동,ㅍ,11.80932691,56,48
41111,8,56.71,8,16600,0,정자동,ㄷ,9.717218213,59,27
30230,2,39.72,4,7000,0,기타동,ㅈ,8.853808275,59,27
44133,2,84.95,10,29000,1,불당동,ㅂ,10.27508559,55,44
43150,2,39.99,5,6000,0,기타동,ㅈ,8.699681401,56,39
31140,1,59.97,10,24500,1,야음동,ㅅ,10.10646921,58,39
11380,7,84.43,5,53800,1,기타동,ㅇ,10.89304733,55,49
45130,3,84.9339,14,23400,0,기타동,ㅈ,10.06053404,60,48
41290,10,84.964,6,86000,1,기타동,ㄹ,11.3621142,56,48
31710,9,84.79,31,37300,1,기타동,ㅁ,10.52677541,58,54
26290,6,59.34,7,14500,0,용호동,ㄷ,9.581972892,59,35
43112,9,59.76,3,14350,0,기타동,ㄷ,9.571574905,57,35
44200,3,84.99,6,24500,1,기타동,ㅅ,10.10646921,61,45
41480,2,69.0716,13,15950,0,기타동,ㅈ,9.677276802,57,43
41463,11,84.989,16,34000,1,기타동,ㅎ,10.43414521,59,41
41285,8,115.84,16,46000,1,기타동,ㅇ,10.73641841,57,50
42230,6,59.62,13,7900,0,교동,ㅎ,8.974744613,56,37
48170,10,139.31,13,32000,1,기타동,ㄷ,10.37352243,57,49
11620,6,53.22,2,38000,1,봉천동,ㄷ,10.54536775,60,56
43130,1,44.13,11,5000,0,연수동,ㄴ,8.517393171,60,33
11215,7,84.99,8,101500,1,기타동,ㅎ,11.52782393,59,37
48730,9,84.9906,13,21500,0,기타동,G,9.975854725,57,46
46770,9,69.34,5,8600,0,기타동,ㅂ,9.059633755,59,45
28177,3,84.9767,11,39500,1,기타동,ㅍ,10.58408127,61,47
41570,10,105.7897,13,38500,1,기타동,ㅎ,10.55843949,60,51
46150,9,74.92,4,14600,0,조례동,ㄷ,9.588845299,60,33
41190,9,42.75,3,23500,0,중동,ㄱ,10.06479825,58,35
41410,5,84.367,13,36900,1,기타동,ㅎ,10.51599393,59,47
27230,2,59.969,11,17950,0,기타동,ㅇ,9.795401103,55,43
31710,7,84.89,9,48500,1,기타동,ㅁ,10.7893397,60,54
41173,2,84.376,8,33400,1,호계동,ㅇ,10.41634112,58,49
36110,2,99.992,9,76000,1,기타동,ㄷ,11.23850178,63,55
11350,11,41.3,2,17900,0,상계동,ㅅ,9.792611856,55,28
41360,9,59.53,15,20900,0,평내동,ㅍ,9.947552284,58,44
30200,5,132.0577,9,43950,1,기타동,ㅂ,10.69083066,57,45
41117,11,84.63,17,115000,1,기타동,ㅈ,11.6526961,59,52
27200,11,59.8,10,16500,0,기타동,ㄱ,9.711176264,55,20
27170,11,84.9599,6,33450,1,기타동,ㅍ,10.41783696,59,49
41590,6,84.9438,7,43500,1,기타동,ㅂ,10.68053921,62,52
41310,6,84.9506,21,32700,1,인창동,ㅇ,10.39516094,57,40
26320,8,116.1967,12,41300,1,화명동,ㄷ,10.62864199,56,42
43150,4,60,3,9050,0,기타동,ㄷ,9.110630528,58,37
41465,11,84.83,13,37700,1,죽전동,ㅎ,10.5374419,59,38
41135,1,66.6,6,71500,1,정자동,ㄴ,11.17746671,58,35
47290,11,59.98,9,17500,0,기타동,ㅇ,9.770013301,60,36
26350,1,59.78,18,19450,0,반여동,ㅅ,9.875653762,57,36
26140,4,88.17,4,38000,1,기타동,ㅅ,10.54536775,57,16
11380,1,59.4,16,24000,0,기타동,ㅅ,10.08585078,55,37
41135,7,84.69,8,63500,1,기타동,ㅅ,11.05881093,55,31
43112,5,59.71,1,8750,0,분평동,ㅂ,9.076923259,60,38
11500,3,39.58,7,16500,0,방화동,ㅂ,9.711176264,55,34
47290,12,84.99,1,21500,0,기타동,ㅌ,9.975854725,60,33
27290,8,59.99,5,15100,0,기타동,ㅎ,9.622516246,59,38
41465,1,59.97,17,27000,1,죽전동,ㅎ,10.20362918,55,39
45140,9,49.8,7,8180,0,영등동,ㅂ,9.009569672,60,38
30230,12,59.83,2,13000,0,기타동,ㅅ,9.472781557,59,36
41463,9,127,16,64000,1,기타동,ㅅ,11.06665399,60,53
28110,6,59.64,1,19500,0,기타동,ㅇ,9.878221025,60,41
45140,12,33.3393,2,2500,0,기타동,ㄷ,7.824445931,59,41
41590,1,84.669,14,46000,1,목동,ㅎ,10.73641841,60,57
48129,3,39.5,4,6300,0,기타동,ㅅ,8.74846363,62,40
48730,1,84.84,3,10600,0,기타동,ㄴ,9.268703615,63,36
29170,2,59.85,13,11350,0,기타동,ㅁ,9.337061125,55,28
41410,3,58.01,10,27800,1,산본동,ㅈ,10.23282727,56,31
47150,1,59.67,8,5000,0,기타동,ㅅ,8.517393171,59,34
41390,10,59.67,15,13000,0,기타동,ㅅ,9.472781557,55,34
30170,3,59.47,21,13000,0,관저동,ㅇ,9.472781557,58,37
50110,8,57.29,3,13000,0,기타동,ㄴ,9.472781557,59,35
42130,3,129.124,6,32000,1,기타동,ㅎ,10.37352243,62,49
29170,7,84.3,7,16800,0,운암동,ㅎ,9.729193687,57,32
26500,2,55.92,8,22500,0,기타동,ㄱ,10.02131503,63,55
41135,6,84.6,25,59000,1,금곡동,ㅊ,10.98530967,57,35
42110,7,104.796,4,30900,1,기타동,E,10.33854382,56,54
30110,6,84.9864,10,24400,1,기타동,ㅇ,10.10237939,57,47
48121,3,59.9932,20,24500,1,기타동,ㅊ,10.10646921,62,58
42130,7,84.942,4,19400,0,명륜동,ㅎ,9.87307989,56,46
11620,4,38.92,3,38800,1,봉천동,ㅇ,10.5662013,61,25
29155,6,59.4,14,9800,0,기타동,ㄹ,9.1902397,57,25
48310,3,84.9643,10,25750,1,기타동,ㄷ,10.15622874,56,48
42130,5,84.9875,7,30000,1,기타동,ㅈ,10.30898599,60,56
11260,6,59.783,16,24500,1,신내동,ㅂ,10.10646921,55,40
36110,3,71.484,18,45000,1,기타동,ㅂ,10.71443999,63,55
46130,8,47.01,3,12700,0,기타동,ㅇ,9.44943601,60,30
30110,12,79.07,8,15000,0,기타동,ㅈ,9.615872145,56,30
41133,3,124.42,15,47400,1,기타동,ㅅ,10.7663986,57,47
30140,7,82.62,3,17300,0,기타동,ㄱ,9.758519582,56,56
42110,12,59.76,5,12000,0,퇴계동,ㅎ,9.392745259,59,34
44133,5,39.95,8,4800,0,기타동,ㄷ,8.476579509,62,38
28177,5,62.92,3,12600,0,주안동,ㄱ,9.441531455,55,23
41287,2,126.66,9,49900,1,주엽동,ㅁ,10.81779632,56,34
30200,8,49.7887,7,15035,0,봉명동,ㅂ,9.618202605,56,55
28200,4,101.02,3,24500,1,논현동,ㅍ,10.10646921,57,40
11305,2,84.6,1,62000,1,기타동,ㅂ,11.03490579,62,39
11260,10,49.77,5,48000,1,기타동,ㅅ,10.77897712,60,36
41590,11,59.8,1,17000,0,병점동,ㅈ,9.741027445,55,37
26410,4,47.6433,6,17800,0,기타동,ㅂ,9.787009914,63,55
41115,9,59.55,1,19500,0,화서동,ㅅ,9.878221025,57,41
42760,10,84.2404,9,15670,0,기타동,ㅌ,9.65956715,56,47
42770,11,63.95,7,16000,0,기타동,ㅇ,9.680406499,58,58
46130,10,47.01,4,7300,0,기타동,ㅇ,8.895766604,58,30
41590,1,59.96,3,15000,0,기타동,ㅅ,9.615872145,56,39
31710,7,44.6296,12,12500,0,기타동,ㄱ,9.43356392,56,55
41630,3,84.94,12,16300,0,기타동,ㅊ,9.698981735,58,39
41463,1,124.88,1,50000,1,기타동,ㅅ,10.81979828,60,49
42150,9,67.89,1,6300,0,기타동,ㅅ,8.74846363,60,31
47230,7,29.94,17,2100,0,기타동,ㄱ,7.650168701,59,58
47290,4,84.7892,1,38000,1,기타동,ㄱ,10.54536775,63,59
