기준_년분기_코드,상권_구분_코드,상권_코드,서비스_업종_코드,당월_매출_금액,당월_매출_건수,주말_매출_금액,월요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_11~14_매출_금액,시간대_17~21_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,주중_매출_건수,월요일_매출_건수,일요일_매출_건수,시간대_건수~11_매출_건수,시간대_건수~21_매출_건수
20224,A,3110397,CS100003,33897149.0,1974,10327830.0,3649784.0,5069143.0,0.0,12192395.0,14766639.0,11297580.0,484874,10336647,6404754.0,1402,247,308,27,960
20224,D,3120084,CS100003,95299734.0,3634,20863216.0,13974123.0,7181525.0,0.0,31484691.0,38034311.0,36719486.0,3133148,22458899,29673490.0,2933,467,329,8,1685
20224,A,3110421,CS100003,89733216.0,4278,38887640.0,0.0,20636111.0,0.0,36181318.0,32770238.0,35916488.0,662080,26011548,20144750.0,2572,0,908,0,1565
20224,D,3120175,CS100003,1349657650.0,17867,167798265.0,138824150.0,14058402.0,27446156.0,413962258.0,526769763.0,211615148.0,2107731,92644729,172677551.0,16201,2539,84,30,4740
20224,A,3110840,CS100003,852426725.0,30668,183453950.0,114693133.0,69438917.0,0.0,295401438.0,383572090.0,277049889.0,15971862,208234809,88167687.0,23726,3884,2816,0,12624
20224,D,3120137,CS100003,570000000.0,9655,101174532.0,63035745.0,26429914.0,795148.0,144847877.0,235843585.0,157122802.0,773825,33935377,85994755.0,8048,1302,712,0,3181
20224,D,3120129,CS100003,2556691728.0,71466,664370205.0,319649032.0,275998200.0,20892614.0,1013529262.0,950137051.0,816444046.0,15641321,584297690,698717256.0,59649,9915,5154,60,18870
20224,A,3110839,CS100003,365140922.0,18095,82685931.0,56067838.0,32137828.0,0.0,149173093.0,154058319.0,143537453.0,17176664,129389507,41845086.0,14145,2739,1676,74,6972
20224,A,3110722,CS100003,189254309.0,2039,32318287.0,23934601.0,1071797.0,6812156.0,0.0,38650435.0,58513751.0,0,49431923,86046863.0,1657,250,13,0,461
20224,A,3110471,CS100003,33207398.0,542,9175104.0,4073225.0,1251722.0,5357912.0,0.0,11453356.0,6624729.0,0,8242398,11721389.0,409,72,10,0,201
20224,D,3120094,CS100003,3104004014.0,90544,997863152.0,316839073.0,376967094.0,94539024.0,605654897.0,1335768145.0,1153183391.0,56442425,1179902379,623802801.0,63924,9801,11612,92,37311
20224,D,3120242,CS100003,545835573.0,13287,111593690.0,75323915.0,36507297.0,16947844.0,184268546.0,229254214.0,175427226.0,700454,105466723,130969775.0,10891,2044,1384,0,4866
20224,D,3120190,CS100003,1419894748.0,8911,284196381.0,174813814.0,49065109.0,76691055.0,159752793.0,474654055.0,374986732.0,0,232866314,459994811.0,7332,1285,380,0,1890
20224,R,3130318,CS100003,904117237.0,27031,332224887.0,88973037.0,146889986.0,69264936.0,195216637.0,348369543.0,364387419.0,5559787,315775345,252383833.0,18290,3204,4123,0,9477
20224,D,3120186,CS100003,8556751809.0,148960,3034108682.0,826519361.0,1206288791.0,965556858.0,1068887606.0,2731223432.0,3498056054.0,92911732,3263492952,2535295277.0,98106,14735,20423,26,48637
20224,D,3120202,CS100003,2824863559.0,41105,1127589852.0,214237756.0,385165418.0,527925392.0,237849617.0,726698562.0,901102460.0,7130968,816556413,975141080.0,24942,3790,6208,65,9473
20224,U,3001496,CS100003,5223770062.0,160032,1569089200.0,634589256.0,711190371.0,0.0,2025433183.0,2105832558.0,2215288027.0,65097463,1128850209,1332291104.0,117045,21050,19513,470,60162
20224,R,3130310,CS100003,138092962.0,3909,33857477.0,19573152.0,7250189.0,176054.0,35258532.0,63117107.0,36854402.0,1743218,14290131,19346429.0,2821,576,415,0,1485
20224,D,3120021,CS100004,162209847.0,6047,0.0,24192957.0,0.0,0.0,133754888.0,21138104.0,61450870.0,477742,26824038,31874565.0,6047,920,0,0,875
20224,A,3110095,CS100004,1378916368.0,13013,567023353.0,79562549.0,218648814.0,3935730.0,205530604.0,627599150.0,605096435.0,12048449,256453764,408021476.0,7491,924,2425,4,5485
20224,R,3130241,CS100004,82030548.0,4696,11154459.0,13046430.0,7742446.0,176837.0,56188354.0,18132030.0,26067503.0,462703,16281216,19835331.0,4055,664,444,14,975
20224,A,3110762,CS100004,135612769.0,6219,52447547.0,9941699.0,26036638.0,0.0,63411549.0,46253703.0,57585732.0,2708174,25722024,32953035.0,4188,667,994,0,1851
20224,A,3110840,CS100004,275836561.0,14952,62371954.0,44883587.0,19580654.0,8844892.0,144448645.0,93770774.0,121508782.0,11415364,124527995,31928927.0,12047,2528,833,51,5396
20224,D,3120098,CS100004,2376491788.0,47770,516159582.0,311053671.0,235379179.0,0.0,1412694852.0,667551593.0,661806911.0,8738084,209223716,429310423.0,37699,6469,4456,98,12646
20224,A,3110576,CS100004,2068991678.0,36306,757862563.0,167152440.0,299876033.0,27661548.0,426440061.0,959187200.0,975281225.0,1628775,545552330,664919527.0,25742,3742,3787,106,13366
20224,A,3110951,CS100004,269104749.0,8196,90346519.0,32640713.0,32754450.0,25250480.0,82303247.0,84803650.0,91243410.0,959636,62208324,76303401.0,6809,1275,299,0,2069
20224,D,3120239,CS100004,369314200.0,11722,119040246.0,28254008.0,43697308.0,3628171.0,146713411.0,117667977.0,141234238.0,1708677,65920019,95823893.0,8690,1259,1128,7,3653
20224,D,3120213,CS100004,2090087748.0,24222,320806756.0,205659895.0,77509731.0,412898229.0,281256774.0,366061153.0,314173221.0,1872049,164227703,322492479.0,19968,2874,1408,20,5160
20224,A,3110939,CS100004,77881147.0,2661,21366234.0,7572966.0,10794814.0,858269.0,23723176.0,32250115.0,34699961.0,191271,18909788,25742769.0,2171,307,250,0,849
20224,A,3111013,CS100004,689709699.0,14330,327628932.0,53819008.0,127347180.0,17307188.0,149382330.0,252408735.0,362696647.0,7763810,224363212,220072245.0,7264,1110,2880,451,4435
20224,D,3120183,CS100004,2070648810.0,24786,694993383.0,227462980.0,321901431.0,48054164.0,672498682.0,627048178.0,727423759.0,2103575,260527173,487285798.0,15422,2061,4554,2002,5995
20224,A,3111089,CS100004,132509607.0,4761,10740792.0,14388902.0,10148970.0,0.0,93703343.0,29569458.0,64645397.0,323955,17920990,34519199.0,4331,631,394,0,1146
20224,D,3120013,CS100005,228079008.0,21865,37880558.0,30329152.0,17827926.0,0.0,61523007.0,56669533.0,118318469.0,946925,35457971,49479548.0,18095,3359,1960,5924,5342
20224,D,3120061,CS100005,1444243973.0,153571,442704052.0,193187287.0,177307483.0,0.0,401127031.0,405700126.0,854341932.0,20309279,115029449,271455406.0,108803,21076,18402,13330,45477
20224,D,3120069,CS100005,470829918.0,47253,145175727.0,57809537.0,57959509.0,0.0,75915152.0,177147474.0,271641665.0,2345690,89207644,128276947.0,33979,6151,5781,9353,16339
20224,A,3110247,CS100005,343666350.0,32718,131183851.0,43767552.0,57385867.0,10424965.0,51924870.0,118948789.0,179093775.0,2504329,40094335,66590999.0,21971,4423,4996,5228,11123
20224,D,3120072,CS100005,587734747.0,57995,182838922.0,71402137.0,68905221.0,126518.0,113023624.0,210920181.0,387615300.0,17099174,183639193,108538261.0,41359,7572,6622,4927,21054
20224,A,3110390,CS100005,10767829.0,1610,3827277.0,1623429.0,2135015.0,0.0,1785013.0,4224530.0,5423706.0,670205,1672784,2849893.0,1009,257,320,0,687
20224,A,3110351,CS100005,10859586.0,955,2854987.0,2844123.0,1429495.0,0.0,2760641.0,4239881.0,3937973.0,142950,377387,1248807.0,686,131,143,92,395
20224,R,3130219,CS100005,577785180.0,100600,149158935.0,84703736.0,70068809.0,1527126.0,73093003.0,226134973.0,331033644.0,4044596,107259687,132812172.0,76899,15115,11436,13354,38626
20224,D,3120081,CS100005,3846155368.0,268699,1398760583.0,453190243.0,606291819.0,1297494.0,1100788297.0,1358734093.0,2177342506.0,76971458,815776875,935250554.0,173831,31958,41393,9914,96481
20224,D,3120084,CS100005,73590147.0,8476,23774161.0,9161722.0,9924185.0,1846997.0,13259111.0,24412276.0,37685561.0,1569099,14500775,14309925.0,5940,1197,1153,736,2965
20224,D,3120175,CS100005,1384178630.0,171154,396361726.0,164831186.0,156350209.0,0.0,321063729.0,365553652.0,666035586.0,19136001,237299668,279507886.0,121111,22438,20919,48948,41355
20224,R,3130273,CS100005,197964657.0,27206,27898501.0,32068829.0,1751780.0,0.0,30499309.0,90833857.0,116273196.0,2672588,44430673,31103000.0,23436,4395,218,3548,11497
20224,A,3110873,CS100005,207455140.0,17258,60495024.0,23673445.0,27154288.0,0.0,52175124.0,72668349.0,92002229.0,1465869,24542004,35893570.0,12213,2262,2305,3064,6436
20224,A,3110509,CS100005,1798319.0,389,516643.0,35767.0,67561.0,0.0,308000.0,600103.0,1547945.0,11923,1096876,629908.0,290,35,4,12,147
20224,A,3110489,CS100005,62719186.0,5427,14920757.0,5447655.0,4733851.0,0.0,17053564.0,20402555.0,33481854.0,427461,13646136,14138953.0,4015,580,511,175,2096
20224,D,3120203,CS100005,743118982.0,56971,154439341.0,100937456.0,58563162.0,0.0,238513912.0,168415017.0,373479729.0,2262922,108461302,163341041.0,46765,8019,3746,16617,11726
20224,A,3111020,CS100005,61935840.0,6517,17243319.0,9361482.0,6545602.0,0.0,13794136.0,18763383.0,30764754.0,280473,9942251,12076509.0,5021,1095,635,1238,1872
20224,D,3120178,CS100005,201444884.0,16478,32383352.0,29114211.0,1312052.0,0.0,70385786.0,42693170.0,110193254.0,413980,40316839,49628810.0,14198,2545,53,3559,3271
20224,R,3130318,CS100005,263570186.0,31698,88525339.0,30288001.0,30960314.0,0.0,47447444.0,102043668.0,164960424.0,4050172,80073175,59878826.0,22758,4090,3388,4293,11998
20224,D,3120206,CS100005,347653430.0,31777,99038594.0,43245013.0,52866008.0,1904354.0,108803574.0,64746926.0,189176997.0,1473398,32201097,66754095.0,22812,4313,4724,7925,6370
20224,D,3120180,CS100005,46477907.0,4306,2358983.0,10078761.0,0.0,0.0,20113559.0,1223678.0,7637028.0,0,1547010,9653126.0,4025,753,0,1521,141
20224,D,3120192,CS100005,2501381534.0,84317,210974692.0,662767445.0,75990395.0,252526.0,252888644.0,207880766.0,428048946.0,8616276,144656061,224022697.0,67098,12502,6993,21370,19715
20224,D,3120220,CS100005,1465902606.0,79433,526535808.0,171581981.0,223790205.0,0.0,372349799.0,370303817.0,745429696.0,11801967,78290750,167370312.0,52811,10232,11237,14965,20957
20224,A,3111004,CS100005,687928456.0,73658,250154525.0,88859672.0,97239334.0,0.0,159966867.0,181666667.0,398552232.0,6307089,50519058,137571050.0,48833,9852,9957,11270,19512
20224,A,3110054,CS100006,176380269.0,4081,46384547.0,16652589.0,16574510.0,0.0,59498152.0,78589040.0,40396131.0,764256,11865700,15223065.0,2648,387,573,0,2243
20224,D,3120047,CS100006,155779316.0,11233,39234556.0,22773784.0,13604046.0,0.0,40076107.0,53509587.0,52712266.0,1058423,21848822,28068058.0,8706,1706,798,1864,3519
20224,A,3110247,CS100006,135581599.0,11833,55662425.0,11664602.0,28001099.0,0.0,28372117.0,62619984.0,51800824.0,2194134,23479207,29400097.0,7147,1220,2322,1201,4969
20224,A,3110405,CS100006,589379268.0,50420,218859887.0,52487153.0,71829119.0,9664979.0,131721254.0,116728526.0,214777376.0,7691061,68299128,112272435.0,33737,6613,7516,8678,12856
20224,D,3120080,CS100006,344755070.0,37848,112118378.0,45713916.0,44086648.0,16593777.0,70420427.0,112356551.0,158991435.0,14280587,64496377,80244695.0,26551,5108,4255,4128,11586
20224,A,3110877,CS100006,20336688.0,693,7000588.0,3459061.0,2649959.0,0.0,4131818.0,9448058.0,8224162.0,0,1598040,1159777.0,447,128,117,0,364
20224,A,3110820,CS100006,69177137.0,5197,22629351.0,10315422.0,10258575.0,591418.0,3646686.0,38599632.0,27476657.0,1387812,15718217,15915821.0,3503,830,819,579,2705
20224,R,3130248,CS100006,3529431443.0,402970,1257554366.0,462945746.0,595148198.0,68258955.0,721632447.0,1189717369.0,1502125263.0,52779995,1046934644,993317818.0,263008,52386,63859,49391,127385
20224,D,3120134,CS100006,90896042.0,5777,31339431.0,10763181.0,16257638.0,0.0,7428544.0,49834864.0,37988607.0,1765113,23988892,22711147.0,3849,698,1015,10,3212
20224,D,3120091,CS100006,181027439.0,17611,64351519.0,20939745.0,28540122.0,0.0,47551910.0,73507714.0,87441495.0,7878387,33229169,40538740.0,12052,2190,2585,921,6580
20224,A,3110569,CS100006,48685189.0,2765,23852153.0,6172063.0,11654204.0,0.0,7097547.0,29459057.0,19968459.0,1443021,13326777,7184190.0,1563,437,689,0,1657
20224,D,3120109,CS100006,105141827.0,8397,33752114.0,12533460.0,10434232.0,143434.0,24493082.0,43794932.0,45163508.0,1204065,11663917,18367043.0,6068,1031,405,1121,3215
20224,D,3120230,CS100006,318358205.0,32381,105350478.0,40594840.0,54277571.0,0.0,99860990.0,93511366.0,153911030.0,8597495,60775665,71384064.0,22733,4271,4899,5783,9547
20224,D,3120198,CS100006,784394741.0,27139,173394482.0,70680077.0,88889908.0,0.0,215506642.0,371423334.0,192671589.0,6647941,79303153,192546734.0,18198,1973,4934,5,15613
20224,A,3111033,CS100006,54000000.0,5934,19729748.0,6263577.0,9309883.0,6335323.0,13515331.0,13545234.0,21199133.0,1260957,8938165,13976632.0,3940,697,925,601,1474
20224,D,3120227,CS100006,2840128394.0,328762,1028905572.0,357312060.0,476603684.0,0.0,767714031.0,1032003347.0,1471872998.0,118396836,766564796,751042674.0,219756,42132,50358,38232,110758
20224,R,3130315,CS100006,534022222.0,24405,203480113.0,63989395.0,106952030.0,0.0,193789824.0,218242813.0,204780687.0,4659866,86041820,129567237.0,16474,3370,3719,1621,9224
20224,D,3120215,CS100006,608083808.0,75547,100633931.0,101022233.0,43069750.0,26209025.0,259611474.0,101120943.0,192531078.0,7426130,126152766,171525467.0,63040,11584,5082,15016,12054
20224,D,3120031,CS100007,389234539.0,13219,46003455.0,45073253.0,399930.0,5278151.0,83037859.0,99347075.0,90969198.0,869392,59321712,58384319.0,12334,1861,9,89,2156
20224,R,3130058,CS100007,385650939.0,11470,140273783.0,37346677.0,49747163.0,5656549.0,6969497.0,203294719.0,122535065.0,4410847,33163421,45078050.0,7066,1093,1462,0,6461
20224,A,3110163,CS100007,65350805.0,3722,21897934.0,5511633.0,8896502.0,636769.0,6007957.0,31625468.0,30015800.0,2077989,13487074,9126530.0,2447,334,541,0,1905
20224,A,3110140,CS100007,50921149.0,2699,22023526.0,4558968.0,11339381.0,1781279.0,5356802.0,24953827.0,21163819.0,2264459,8930558,5759255.0,1590,296,543,0,1380
20224,A,3110278,CS100007,53961277.0,2184,17153909.0,6104102.0,7553543.0,7830036.0,1117016.0,19340572.0,15470328.0,22240,6806198,18565284.0,1427,282,331,0,993
20224,A,3110274,CS100007,64435067.0,3825,21565390.0,8785093.0,9753914.0,1823953.0,0.0,36186302.0,28096929.0,192137,9429978,11182959.0,2551,545,568,0,2071
20224,A,3110403,CS100007,27822380.0,1248,11228593.0,4335733.0,4041339.0,1750451.0,1872860.0,15225865.0,10648348.0,232577,3179832,2062238.0,759,202,196,0,697
20224,R,3130146,CS100007,137659621.0,9031,43956211.0,13923043.0,17051096.0,6336587.0,6836412.0,71656709.0,64732369.0,1898474,28452188,25783510.0,6269,678,1071,0,4779
20224,A,3110261,CS200030,674258.0,18,0.0,0.0,0.0,0.0,0.0,674258.0,674258.0,0,94522,0.0,18,0,0,0,18
20224,A,3110429,CS100007,44296422.0,1785,14700322.0,6682880.0,6457502.0,4478223.0,2359014.0,23998415.0,16296723.0,343740,2652352,6336794.0,1155,280,267,0,913
20224,D,3120175,CS100007,637499323.0,16175,186039699.0,71673070.0,75724201.0,77684955.0,9220625.0,228888494.0,167041721.0,6235556,78805368,137065529.0,11869,2117,2045,0,7433
20224,A,3110820,CS100007,13280480.0,563,5342456.0,1362527.0,2951422.0,1806963.0,605909.0,3635763.0,6237701.0,83043,1308487,2918969.0,347,58,98,0,235
20224,D,3120173,CS100007,1475710578.0,35189,235833244.0,176286598.0,84031640.0,49338289.0,78631503.0,501382837.0,301392349.0,3932985,95209065,181384152.0,29411,4563,2244,56,12816
20224,D,3120131,CS100007,837923869.0,19477,78818348.0,119747868.0,34614174.0,42030604.0,20020440.0,330496041.0,205615528.0,1976001,140742206,199456509.0,17303,2708,1006,0,8051
20224,A,3110662,CS100007,50235744.0,2258,16938225.0,11561295.0,8911610.0,1935045.0,0.0,31091146.0,18668884.0,230457,5857248,11227065.0,1429,403,427,0,1376
20224,R,3130273,CS100007,306446839.0,14039,116344898.0,19629953.0,38436118.0,18120909.0,29703448.0,147967428.0,133728982.0,0,20231964,50070465.0,8634,841,2065,223,6938
20224,A,3110659,CS100007,97301778.0,7694,27500715.0,14590730.0,8032975.0,722600.0,3827570.0,54591118.0,42923326.0,1040205,12174954,27655695.0,5546,1110,627,0,4277
20224,A,3110751,CS100007,21158525.0,1032,5752422.0,3742548.0,2626219.0,1734742.0,716384.0,12058519.0,9130428.0,0,965821,2861413.0,737,172,134,0,577
20224,R,3130261,CS100007,273664974.0,19318,92503545.0,32709478.0,44328953.0,11436074.0,12288929.0,145357088.0,105762183.0,2790903,46412753,58334717.0,12638,2273,3244,16,10430
20224,A,3110900,CS100007,437990513.0,18064,136380709.0,58156010.0,58866538.0,6207634.0,9245212.0,256138976.0,149158767.0,3983863,94130486,113012749.0,11678,2459,2706,0,10645
20224,A,3110618,CS100007,51574012.0,2713,20359656.0,3359656.0,9801547.0,350645.0,2748296.0,29430819.0,24582014.0,442527,2422515,5238377.0,1661,194,512,0,1515
20224,A,3110458,CS100007,5558040.0,212,1645227.0,215263.0,977471.0,813461.0,0.0,2406703.0,1856096.0,211602,167671,823712.0,147,7,36,0,102
20224,A,3110468,CS100007,100460407.0,3655,35226251.0,11098794.0,16058606.0,21254254.0,0.0,31581830.0,32040759.0,7214220,11874795,24687891.0,2462,411,579,0,1391
20224,R,3130168,CS100007,81206778.0,5929,24621773.0,1094871.0,9672133.0,0.0,4525076.0,47614056.0,42184211.0,2018300,20235819,17757361.0,4136,128,769,35,3355
20224,A,3110657,CS100007,183643777.0,6747,50587435.0,22961461.0,25890917.0,748118.0,5242579.0,89568400.0,67487703.0,3776556,31296500,48966034.0,4661,979,1094,0,3437
20224,D,3120194,CS100007,22434005.0,1222,8436395.0,1964322.0,3812239.0,2197130.0,3465935.0,4292405.0,7380029.0,0,2592904,2182579.0,902,88,146,116,321
20224,A,3111013,CS100007,205662670.0,4752,54784786.0,15474436.0,10449716.0,36646396.0,0.0,72551857.0,71572751.0,364753,27667733,49218375.0,3593,374,238,0,1771
20224,D,3120237,CS100007,154266923.0,6958,54960322.0,18080208.0,21702199.0,17832516.0,6344369.0,68199602.0,55740097.0,1101335,17990186,23718832.0,4538,980,958,13,3282
20224,A,3110984,CS100007,18682148.0,771,3833074.0,2645002.0,159863.0,0.0,559520.0,13421209.0,6111119.0,0,737548,1722158.0,604,124,7,0,544
20224,A,3111078,CS100007,71719331.0,2719,25818885.0,5156948.0,10100246.0,4927910.0,351166.0,37874618.0,29818867.0,832075,6343615,11059123.0,1765,216,391,0,1518
20224,A,3110008,CS100008,212797228.0,17500,74574534.0,29243737.0,35838874.0,2810624.0,73719892.0,41351536.0,143656603.0,10133634,69975036,47955451.0,13238,2647,2003,1102,2671
20224,A,3110038,CS100008,473293007.0,49650,100572225.0,64916293.0,49230574.0,61999.0,219996384.0,104504928.0,186615424.0,7623852,56437998,95938809.0,41073,7089,3886,9579,11222
20224,A,3110043,CS100008,56776621.0,5516,14326798.0,9987869.0,8080451.0,0.0,23360131.0,11458039.0,17958391.0,3515204,18417145,6514324.0,4187,803,727,841,1319
20224,D,3120028,CS100008,1825124265.0,137629,540407214.0,216133061.0,236360403.0,9408982.0,607613426.0,519577157.0,924497174.0,20452388,260109108,379961389.0,112999,19317,10518,42530,27876
20224,A,3110045,CS100008,132194710.0,7230,17100353.0,14614747.0,6354793.0,20513497.0,33118226.0,32452111.0,41602968.0,2244132,23020078,32795379.0,6147,766,498,204,2616
20224,A,3110079,CS100008,395056110.0,36162,98900712.0,51281302.0,42036960.0,31290375.0,100834740.0,109519388.0,129025609.0,652209,54558337,76540920.0,27302,5349,3909,4094,11837
20224,A,3110107,CS100008,138672467.0,11305,60026064.0,14638592.0,22912656.0,0.0,46387004.0,46629588.0,63977855.0,1490183,19719764,32652199.0,6402,1313,1968,220,3999
20224,R,3130058,CS100008,883573973.0,66776,239518209.0,123202057.0,37639443.0,79034866.0,213955167.0,278344551.0,452195471.0,16802374,109403140,174098539.0,51323,9992,1593,4247,22390
20224,A,3110117,CS100008,118472640.0,10264,19215070.0,16895535.0,6103932.0,0.0,56345280.0,18085980.0,40907530.0,1245422,20330475,11667271.0,8567,1561,561,1902,1848
20224,D,3120052,CS100008,1173745980.0,100625,190465383.0,153091948.0,68376528.0,116619830.0,420442720.0,216907121.0,419224664.0,12962450,258563957,245213949.0,87936,15587,3381,26307,18476
20224,A,3110112,CS100008,57858922.0,4373,11800232.0,3835385.0,6600432.0,0.0,11588326.0,19176930.0,16723797.0,1911477,8378926,6844773.0,3048,508,643,238,1687
20224,R,3130112,CS100008,135050066.0,15681,39301629.0,16701688.0,16416257.0,3716687.0,33389639.0,58654399.0,76296591.0,2510945,26706873,35441887.0,11813,2166,1419,948,6414
20224,A,3110161,CS100008,431763943.0,45995,144406809.0,54145998.0,64776172.0,575346.0,90361471.0,156298691.0,188375837.0,3391071,94272414,111371059.0,31709,6048,6537,8023,15996
20224,R,3130120,CS100008,58357057.0,6901,11750272.0,8092473.0,2056013.0,0.0,20725785.0,14337624.0,36914475.0,288571,3413505,7520571.0,5379,957,246,493,1835
20224,A,3110295,CS100008,11225159.0,996,2460685.0,2498489.0,1147002.0,0.0,0.0,5806324.0,5033064.0,1099748,2257919,2777723.0,789,222,95,0,539
20224,A,3110161,CS300035,29000000.0,108,0.0,0.0,0.0,0.0,0.0,27001862.0,0.0,0,0,1998138.0,108,0,0,0,54
20224,D,3120075,CS100008,563954580.0,58616,176311538.0,76119529.0,76805433.0,14052402.0,136836359.0,207977537.0,284242143.0,18140459,147864014,114986488.0,42587,8278,6956,5105,21825
20224,R,3130134,CS100008,446115746.0,47154,146438739.0,59637382.0,67617649.0,46062981.0,109958224.0,103553981.0,174432456.0,5557527,46934734,80577307.0,32473,6468,6554,7739,10612
20224,R,3130132,CS100008,53934260.0,5460,10901508.0,7771193.0,2420535.0,0.0,23359077.0,12202774.0,22913189.0,755279,9736741,13868030.0,4459,692,200,819,1347
20224,A,3110351,CS100008,47426334.0,2851,11816618.0,6340782.0,1910805.0,0.0,16418225.0,14974506.0,23472698.0,0,4444008,4126921.0,2108,391,226,212,904
20224,A,3110848,CS300011,23895162.0,93,1240019.0,0.0,0.0,0.0,1240019.0,8766933.0,23895162.0,0,0,0.0,87,0,0,0,50
20224,D,3120138,CS300010,150788716.0,483,0.0,0.0,0.0,0.0,130281451.0,0.0,0.0,0,20507265,130281451.0,483,0,0,0,0
20224,R,3130315,CS300010,7959819.0,215,0.0,0.0,0.0,0.0,7959819.0,0.0,7959819.0,0,0,0.0,215,0,0,0,0
20224,D,3120237,CS300014,1926489.0,20,0.0,557668.0,0.0,0.0,1013942.0,0.0,0.0,0,0,0.0,20,5,0,0,0
20224,D,3120049,CS300017,88923.0,5,88923.0,0.0,0.0,0.0,88923.0,0.0,88923.0,0,88923,0.0,0,0,0,0,0
20224,D,3120026,CS300022,29848104.0,189,0.0,23688972.0,0.0,0.0,1421338.0,28426766.0,27479207.0,0,2368897,27479207.0,189,47,0,0,142
20224,A,3110136,CS300022,646304271.0,1234,0.0,557946460.0,0.0,0.0,522614642.0,32180220.0,133441211.0,0,49959191,51301800.0,1234,244,0,424,425
